start,end,seconds,bytes,bits_per_second,jitter_ms,lost_packets,packets,lost_percent,omitted,sender,interval,type,rtt,snd_cwnd,throughput,protocol,direction,throughput_rolled3,time_since_start,run,month,server location
11.000089,12.000083,0.9999939799308777,62023200,496188587.089592,0.0006721890698020772,123477,168552,73.25751103517015,False,False,11,udp,,,496.188587089592,UDP,downlink,500.01452205852576,11.000048000000001,64586,dec,east
12.000083,13.000087,1.0000040531158447,65126080,521006528.30018497,0.0008790584455256067,128049,175379,73.01273242520485,False,False,12,udp,,,521.006528300185,UDP,downlink,501.8409034656789,12.000052,64586,dec,east
13.000087,14.000089,1.0000020265579224,63296000,506366973.8179976,0.0003316481308619964,126220,172220,73.28997793519916,False,False,13,udp,,,506.3669738179976,UDP,downlink,507.8540297359248,13.000054,64586,dec,east
14.000089,15.00002,0.9999309778213501,59644096,477185704.3969381,0.02051962313657931,116259,159605,72.8417029541681,False,False,14,udp,,,477.1857043969381,UDP,downlink,501.5197355050402,13.999985,64586,dec,east
15.00002,16.0001,1.0000799894332886,60755904,486008356.4669927,0.0005193182432668305,132874,177028,75.05818288632307,False,False,15,udp,,,486.00835646699267,UDP,downlink,489.85367822730944,15.000065000000001,64586,dec,east
16.0001,17.000342,1.000241994857788,64728416,517702046.7668161,0.1551478223600862,129437,176478,73.34455286211312,False,False,16,udp,,,517.7020467668161,UDP,downlink,493.63203587691555,16.000307,64586,dec,east
17.000342,18.000019,0.9996770024299622,69705408,557823439.6155059,0.0009207655033973805,129334,179992,71.85541579625762,False,False,17,udp,,,557.8234396155059,UDP,downlink,520.5112809497715,16.999984,64586,dec,east
18.000019,19.000018,0.9999989867210388,64272960,514184201.01203305,0.0005607520721043348,127626,174336,73.20691079295155,False,False,18,udp,,,514.1842010120331,UDP,downlink,529.9032291314517,17.999983,64586,dec,east
19.000018,20.000019,1.0000009536743164,66990560,535923968.90307534,0.004061459863438758,131676,180361,73.00691391154407,False,False,19,udp,,,535.9239689030753,UDP,downlink,535.9772031768713,18.999984,64586,dec,east
20.000019,21.000022,1.0000029802322388,60394016,483150688.09874314,0.01012545236815981,111356,155247,71.72827816318512,False,False,20,udp,,,483.15068809874316,UDP,downlink,511.0862860046171,19.999987,64586,dec,east
21.000022,22.000999,1.0009770393371582,62286016,497801756.10218173,0.33738095891445447,128227,173493,73.90903379387065,False,False,21,udp,,,497.80175610218174,UDP,downlink,505.62547103466665,21.000964,64586,dec,east
22.000999,23.000084,0.999085009098053,65977824,528305987.17170626,0.0006321111602584732,135139,183088,73.81095429520231,False,False,22,udp,,,528.3059871717063,UDP,downlink,503.086143790877,22.000049,64586,dec,east
23.000084,24.000112,1.0000280141830444,63865664,510910999.2457477,0.030927373476184242,131485,177899,73.90991517658897,False,False,23,udp,,,510.9109992457477,UDP,downlink,512.3395808398785,23.000077,64586,dec,east
24.000112,25.000084,0.9999719858169556,66566752,532548934.92334306,0.0007537872852932719,122476,170853,71.68501577379385,False,False,24,udp,,,532.548934923343,UDP,downlink,523.9219737802656,24.000049,64586,dec,east
25.000084,26.000295,1.0002110004425049,64638976,517002720.19726217,0.020657386748729318,124097,171073,72.54037749966389,False,False,25,udp,,,517.0027201972622,UDP,downlink,520.1542181221175,25.00026,64586,dec,east
26.000295,27.002643,1.0023479461669922,60131200,479922767.1783513,0.15213908580163427,111533,155233,71.8487692694208,False,False,26,udp,,,479.9227671783513,UDP,downlink,509.8248074329854,26.002608000000002,64586,dec,east
27.002643,28.000385,0.9977419972419739,63433600,508617259.17399454,0.019025430531196763,131861,177961,74.09544787902968,False,False,27,udp,,,508.61725917399457,UDP,downlink,501.8475821832026,27.00035,64586,dec,east
28.000385,29.00002,0.9996349811553955,65185248,521672404.2582644,0.0006790164564282593,133009,180382,73.73740173631515,False,False,28,udp,,,521.6724042582645,UDP,downlink,503.4041435368701,27.999985000000002,64586,dec,east
29.00002,30.000269,1.0002490282058716,63401952,507089336.45232666,0.021106411142434132,124898,170975,73.05044597163328,False,False,29,udp,,,507.0893364523267,UDP,downlink,512.4596666281952,29.000234000000003,64586,dec,east
