timestamp,downlink_rolled_mbps_3,uplink_rolled_mbps_3,downlink_rolled_mbps_4,uplink_rolled_mbps_4,downlink_rolled_mbps_2,uplink_rolled_mbps_2,sw_power_baseline,avg_power_baseline,nr_ssRsrp_avg,rsrp,nr_ssRsrp,nr_ssSinr,rsrp_avg,nrStatus,nr_ssSinr_avg,provider,direction,network_type,sw_power_rolled,avg_power_rolled,avg_power,sw_power,downlink_mbps,uplink_mbps,Throughput
2021-01-13 19:07:54,101.05477333333586,0.30668800000005064,95.46480799999804,0.30025600000001956,96.15823999999913,0.2934880000000152,2991.313289406263,3064.969555405679,-73.5,-72.0,-72.0,9.0,-73.5,CONNECTED,8.3,Verizon,downlink,ALL,5348.585830000013,5422.242095999442,5422.091799999986,5289.839,80.408928,0.281952,73.9
2021-01-13 19:07:55,84.57057066666918,0.26173866666671736,91.13988799999804,0.2795760000000196,70.90207999999913,0.24009600000001516,2991.200819406263,3123.354241405709,-72.0,-72.0,-72.0,8.0,-72.0,NOT_RESTRICTED,8.0,Verizon,downlink,ALL,5348.473360000013,5480.626781999431,5480.968260000011,5512.9045,61.39523199999999,0.19824,65.0
2021-01-13 19:14:08,148.3584213333359,0.21161600000005143,115.40040799999805,0.20020800000002023,215.79955199999927,0.27150400000001557,2495.1783854062633,3283.3460794056373,-95.0,-95.0,-95.0,15.0,-95.0,CONNECTED,15.0,Verizon,downlink,ALL,4852.450926000013,5640.618619999381,5643.793319999995,8062.0452,287.968032,0.283712,243.0
2021-01-13 19:17:23,63.34988800000298,0.1998826666667193,52.927287999999905,0.19854400000001976,51.421343999999976,0.193584000000015,4624.986659406262,3302.3227594052,-111.0,-111.0,-111.0,-1.0,-111.0,NONE,-1.5714285714285714,Verizon,downlink,ALL,6982.259200000012,5659.595299998958,5656.333659999983,6916.7273,90.173472,0.24137600000000006,62.6
2021-01-13 19:18:37,260.3976746666695,0.2822400000000526,238.17791999999983,0.2750480000000197,292.69340799999986,0.3127680000000147,5130.294827406258,3397.8528654050847,-100.6,-100.0,-100.0,11.0,-100.6,CONNECTED,10.8,Verizon,downlink,ALL,7487.567368000008,5755.1254059988305,5755.124939999988,8339.885,414.668288,0.42432,370.0
2021-01-13 19:19:46,84.23645866666938,0.30442666666671897,66.3674959999998,0.2812480000000196,120.7451679999996,0.38644800000001456,1649.664429406262,1571.7665934051074,-97.0,-97.0,-97.0,14.0,-97.0,CONNECTED,14.0,Verizon,downlink,ALL,4006.936970000012,3929.0391339988623,3928.996300000003,7464.5045,200.037792,0.464672,196.0
2021-01-13 19:19:52,114.57024000000273,0.21677866666671897,158.71839199999982,0.2585840000000196,107.50219199999967,0.22686400000001444,3759.93171718404,3319.072807405085,-103.44444444444444,-103.0,-103.0,6.0,-103.44444444444444,CONNECTED,5.5555555555555545,Verizon,downlink,ALL,6117.204257777789,5676.345347998814,5676.157300000007,7553.494777777778,158.835328,0.249856,173.0
2021-01-07 18:19:52,241.812741333336,0.3148240000000527,182.375124000001,0.24303800000001669,356.8380279999986,0.4322360000000161,1945.85245940625,3494.3320974062567,-95.0,-95.0,-95.0,17.0,-95.0,CONNECTED,17.0,Verizon,downlink,ALL,4303.125,5851.604637999992,5853.812240000002,6468.75,698.650208,0.7145600000000001,743.0
2021-01-07 18:22:06,1788.5084586666696,0.8978453333333855,2077.104319999999,1.0343680000000166,1036.6217120000003,0.5967520000000164,5526.536759406246,4034.254121406355,-72.0,-72.0,-72.0,27.0,-72.0,CONNECTED,27.0,Verizon,downlink,ALL,7883.809299999996,6391.526662000111,6393.913880000006,6387.444,359.277088,0.308256,2660.0
2021-01-07 18:22:07,1318.0575360000032,0.810112000000052,1811.6136399999991,0.9825920000000166,1120.1031360000004,0.7725440000000163,5543.974159406246,4222.850613406359,-72.0,-72.0,-72.0,20.0,-72.0,CONNECTED,20.0,Verizon,downlink,ALL,7901.246699999996,6580.12315400011,6584.2731399999875,8306.574,1880.929184,1.236832,2810.0
2021-01-07 18:26:22,58.5450026666685,0.31400533333338526,77.32911999999902,0.29483200000001664,57.205872000002245,0.3036640000000163,3818.639959406239,3058.741063406864,-111.0,-111.0,-111.0,0.0,-111.0,CONNECTED,0.0,Verizon,downlink,ALL,6175.912499999989,5416.013604000588,5416.275179999994,4469.625,64.80272,0.29017600000000005,46.0
2021-01-07 18:26:25,51.16565333333517,0.21902933333338534,54.57491999999902,0.2368160000000167,46.14235200000225,0.2147200000000163,3256.0399594062383,3289.0913354068416,-112.0,-112.0,-112.0,-4.0,-112.0,CONNECTED,-4.0,Verizon,downlink,ALL,5613.312499999988,5646.363876000576,5646.165859999986,5332.375,41.084224,0.211488,44.5
2021-01-07 18:26:26,41.754570666668506,0.21237333333338537,46.61899199999902,0.2161920000000167,37.031616000002245,0.2095840000000163,2993.2274594062383,3051.816471406797,-112.0,-112.0,-112.0,-4.0,-112.0,CONNECTED,-4.0,Verizon,downlink,ALL,5350.499999999988,5409.0890120005215,5409.180419999983,5263.5,32.979008,0.20768000000000006,57.1
2021-01-07 18:26:27,41.30800000000184,0.22456533333338535,43.78111999999902,0.22291200000001674,41.419888000002246,0.23110400000001635,2778.9899594062376,3206.733663406763,-112.0,-112.0,-112.0,-4.0,-112.0,CONNECTED,-4.0,Verizon,downlink,ALL,5136.262499999988,5564.006204000486,5565.568119999986,4977.125,49.860768,0.25452800000000003,48.0
2021-01-07 18:26:28,46.238250666668506,0.23673600000005202,44.94974399999902,0.2304240000000167,52.86787200000225,0.2512640000000163,2771.0149594062377,3141.680574029701,-109.0,-109.0,-109.0,0.0,-109.0,CONNECTED,0.0,Verizon,downlink,ALL,5128.287499999989,5498.95311462342,5497.031146229239,4959.0,55.874976,0.248,45.6
2021-01-07 18:26:29,51.659317333335174,0.24865066666671864,46.98923999999902,0.2384080000000167,52.55859200000225,0.24571200000001628,2722.802459406238,3174.148251406757,-112.0,-112.0,-112.0,-1.0,-112.0,CONNECTED,-1.0,Verizon,downlink,ALL,5080.074999999988,5531.420792000504,5531.797700000003,5488.25,49.24220800000001,0.243424,22.6
2021-01-07 18:26:30,49.3439146666685,0.23718400000005194,49.47312799999902,0.24152000000001667,46.078384000002245,0.2317760000000163,2704.9523594062384,3285.203169406779,-115.0,-115.0,-115.0,-6.0,-115.0,CONNECTED,-6.0,Verizon,downlink,ALL,5062.224899999987,5642.47571000052,5642.104879999995,4900.124,42.91456,0.220128,1.81
2021-01-07 18:26:31,37.120032000001835,0.20808533333338528,41.80876799999902,0.21806400000001663,31.05894400000224,0.1904160000000163,2708.466959406238,3133.947099406824,-117.0,-117.0,-117.0,-5.0,-117.0,CONNECTED,-5.0,Verizon,downlink,ALL,5065.739499999988,5491.219640000553,5491.790520000004,4889.021,19.203328,0.160704,62.1
2021-01-07 18:26:35,83.39639466666848,0.24850133333338528,65.426039999999,0.23022400000001664,89.74044800000223,0.2493920000000163,2643.817259406239,2794.08554540684,-78.0,-78.0,-78.0,6.0,-78.0,CONNECTED,6.0,Verizon,downlink,ALL,5001.089799999989,5151.3580860006105,5152.076559999992,6946.776999999999,100.822144,0.264288,103.0
2021-01-07 18:26:36,96.55032533333515,0.2726186666667186,90.089815999999,0.26614400000001665,105.49611200000223,0.29168000000001626,2623.3939594062385,3624.349971909319,-78.0,-78.0,-78.0,2.0,-78.0,CONNECTED,2.0,Verizon,downlink,ALL,4980.6664999999875,5981.622512503082,5981.2131426285205,5059.267,110.17008,0.319072,72.9
2021-01-07 18:26:37,101.66232533333516,0.3030293333333853,95.91143199999901,0.28589600000001664,102.08241600000224,0.32240000000001623,2706.3683594062386,3092.9583194067945,-78.0,-78.0,-78.0,2.0,-78.0,CONNECTED,2.0,Verizon,downlink,ALL,5063.640899999989,5450.230860000583,5450.644379999992,5806.8690000000015,93.994752,0.325728,99.1
2021-01-07 18:26:38,96.40435200000184,0.3133013333333852,97.50879999999901,0.30104800000001664,89.52148800000225,0.31041600000001623,2716.395059406238,2953.510387406789,-81.0,-81.0,-81.0,6.0,-81.0,CONNECTED,6.0,Verizon,downlink,ALL,5073.667599999988,5310.782928000553,5310.944680000005,5059.267,85.048224,0.295104,94.3
2021-01-07 18:26:39,94.21094400000185,0.30401066666671855,98.20072799999902,0.3077760000000166,94.31904000000225,0.29315200000001623,2668.315359406239,3006.7864314067933,-81.0,-81.0,-81.0,1.0,-81.0,CONNECTED,1.0,Verizon,downlink,ALL,5025.587899999989,5364.0589720005655,5363.493799999989,5007.453,103.589856,0.2912,87.0
2021-01-07 18:26:40,92.84926933333519,0.2808533333333852,93.13563999999903,0.2920720000000166,96.74979200000223,0.2737280000000162,2590.9644594062383,2855.7928274067854,-81.0,-81.0,-81.0,1.0,-81.0,CONNECTED,1.0,Verizon,downlink,ALL,4948.236999999987,5213.065368000548,5212.321540000013,4126.615,89.909728,0.256256,101.0
2021-01-07 18:26:41,97.91614933333517,0.27858133333338525,94.69916799999903,0.28271200000001656,95.07929600000224,0.27227200000001617,2651.660859406238,2990.759729406779,-81.0,-81.0,-81.0,0.0,-81.0,CONNECTED,0.0,Verizon,downlink,ALL,5008.933399999988,5348.032270000551,5348.703939999982,5495.985,100.248864,0.288288,101.0
2021-01-07 18:26:42,96.48344533333517,0.2766400000000519,98.26004799999903,0.28028000000001657,99.77030400000224,0.2868320000000162,2835.9706594062377,3073.857735406788,-78.0,-78.0,-78.0,2.0,-78.0,CONNECTED,2.0,Verizon,downlink,ALL,5193.243199999988,5431.130276000557,5431.629720000001,5614.417,99.291744,0.285376,95.1
2021-01-07 18:26:43,100.37438933333517,0.2856533333333853,97.75822399999903,0.27830400000001654,100.43715200000226,0.2843360000000162,2944.7800594062373,3127.5985496248204,-78.0,-78.0,-78.0,2.0,-78.0,CONNECTED,2.0,Verizon,downlink,ALL,5302.052599999987,5484.871090218549,5485.446509301864,5399.759,101.58256,0.283296,106.0
2021-01-07 18:26:44,101.7370986666685,0.28966400000005194,101.36503999999903,0.2893200000000165,102.95977600000225,0.29180800000001617,3036.5648594062377,3078.401197406782,-78.0,-78.0,-78.0,2.0,-78.0,CONNECTED,2.0,Verizon,downlink,ALL,5393.837399999988,5435.673738000543,5436.298260000001,5421.965,104.336992,0.30032,110.0
