enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-Low-Band,Verizon,3.3,195,195,5,YEP
5G-NSA-Low-Band,Verizon,3.4,134,134,5,YEP
5G-NSA-Low-Band,Verizon,3.5,352,352,5,YEP
5G-NSA-Low-Band,Verizon,3.6,240,240,5,YEP
5G-NSA-Low-Band,Verizon,3.7,138,138,5,YEP
5G-NSA-Low-Band,Verizon,3.8,87,87,5,YEP
5G-NSA-Low-Band,Verizon,3.9,131,131,5,YEP
5G-NSA-Low-Band,Verizon,4,254,254,5,YEP
5G-NSA-Low-Band,Verizon,4.1,373,372,5,YEP
5G-NSA-Low-Band,Verizon,4.2,287,287,5,YEP
5G-NSA-Low-Band,Verizon,4.3,176,175,5,YEP
5G-NSA-Low-Band,Verizon,4.4,384,384,5,YEP
5G-NSA-Low-Band,Verizon,4.5,314,314,5,YEP
5G-NSA-Low-Band,Verizon,4.6,184,184,5,YEP
5G-NSA-Low-Band,Verizon,4.7,121,121,5,YEP
5G-NSA-Low-Band,Verizon,4.8,281,281,5,YEP
5G-NSA-Low-Band,Verizon,4.9,253,253,5,YEP
5G-NSA-Low-Band,Verizon,5,123,123,5,YEP
5G-NSA-Low-Band,Verizon,5.1,334,333,5,YEP
5G-NSA-Low-Band,Verizon,5.2,243,243,5,YEP
5G-NSA-Low-Band,Verizon,5.3,137,137,5,YEP
5G-NSA-Low-Band,Verizon,5.4,364,363,5,YEP
5G-NSA-Low-Band,Verizon,5.5,82,82,5,YEP
5G-NSA-Low-Band,Verizon,5.6,324,324,5,YEP
5G-NSA-Low-Band,Verizon,5.7,394,394,5,YEP
5G-NSA-Low-Band,Verizon,5.8,257,258,5,YEP
5G-NSA-Low-Band,Verizon,5.9,198,198,5,YEP
5G-NSA-Low-Band,Verizon,6,400,399,5,YEP
5G-NSA-Low-Band,Verizon,6.1,294,294,5,YEP
5G-NSA-Low-Band,Verizon,6.2,206,207,5,YEP
5G-NSA-Low-Band,Verizon,6.3,97,97,5,YEP
5G-NSA-Low-Band,Verizon,6.4,322,322,5,YEP
5G-NSA-Low-Band,Verizon,6.5,214,214,5,YEP
5G-NSA-Low-Band,Verizon,6.6,135,134,5,YEP
5G-NSA-Low-Band,Verizon,6.7,335,335,5,YEP
5G-NSA-Low-Band,Verizon,6.8,234,233,5,YEP
5G-NSA-Low-Band,Verizon,6.9,136,136,5,YEP
5G-NSA-Low-Band,Verizon,7,370,370,5,YEP
5G-NSA-Low-Band,Verizon,7.1,260,259,5,YEP
5G-NSA-Low-Band,Verizon,7.2,160,159,5,YEP
5G-NSA-Low-Band,Verizon,7.3,374,374,5,YEP
5G-NSA-Low-Band,Verizon,7.4,282,281,5,YEP
5G-NSA-Low-Band,Verizon,7.5,155,154,5,YEP
5G-NSA-Low-Band,Verizon,7.6,120,120,5,BAD
5G-NSA-Low-Band,Verizon,7.7,94,94,5,YEP
5G-NSA-Low-Band,Verizon,7.8,115,116,5,YEP
5G-NSA-Low-Band,Verizon,7.9,353,352,5,YEP
5G-NSA-Low-Band,Verizon,8,326,326,5,YEP
5G-NSA-Low-Band,Verizon,8.1,230,229,5,YEP
5G-NSA-Low-Band,Verizon,8.2,120,120,5,YEP
5G-NSA-Low-Band,Verizon,8.3,336,336,5,YEP
5G-NSA-Low-Band,Verizon,8.4,228,228,5,YEP
5G-NSA-Low-Band,Verizon,8.5,148,148,5,YEP
5G-NSA-Low-Band,Verizon,8.6,373,373,5,YEP
5G-NSA-Low-Band,Verizon,8.7,251,251,5,YEP
5G-NSA-Low-Band,Verizon,8.8,155,156,5,YEP
5G-NSA-Low-Band,Verizon,8.9,372,372,5,YEP
5G-NSA-Low-Band,Verizon,9,301,301,5,YEP
5G-NSA-Low-Band,Verizon,9.1,163,163,5,YEP
5G-NSA-Low-Band,Verizon,9.2,104,104,5,YEP
5G-NSA-Low-Band,Verizon,9.3,288,288,5,YEP
5G-NSA-Low-Band,Verizon,9.4,188,187,5,YEP
5G-NSA-Low-Band,Verizon,9.5,104,104,5,YEP
5G-NSA-Low-Band,Verizon,9.6,80,79,5,YEP
5G-NSA-Low-Band,Verizon,9.7,138,137,5,YEP
5G-NSA-Low-Band,Verizon,9.8,132,132,5,YEP
5G-NSA-Low-Band,Verizon,9.9,332,332,5,YEP
5G-NSA-Low-Band,Verizon,10,242,242,5,YEP
5G-NSA-Low-Band,Verizon,10.1,142,141,5,YEP
5G-NSA-Low-Band,Verizon,10.2,1531,1531,4,YEP
5G-NSA-Low-Band,Verizon,10.3,124,123,5,YEP
5G-NSA-Low-Band,Verizon,10.4,957,957,4,YEP
5G-NSA-Low-Band,Verizon,10.5,326,326,5,YEP
5G-NSA-Low-Band,Verizon,10.6,328,328,4,YEP
5G-NSA-Low-Band,Verizon,10.7,218,218,5,YEP
5G-NSA-Low-Band,Verizon,10.8,1328,1328,4,YEP
5G-NSA-Low-Band,Verizon,10.9,368,368,5,YEP
5G-NSA-Low-Band,Verizon,11,735,735,4,YEP
5G-NSA-Low-Band,Verizon,11.1,121,121,5,YEP
5G-NSA-Low-Band,Verizon,11.2,656,656,4,YEP
5G-NSA-Low-Band,Verizon,11.3,155,155,5,YEP
5G-NSA-Low-Band,Verizon,11.4,1454,1454,4,YEP
5G-NSA-Low-Band,Verizon,11.5,301,301,5,YEP
5G-NSA-Low-Band,Verizon,11.6,920,920,4,YEP
5G-NSA-Low-Band,Verizon,11.7,1088,1087,4,YEP
5G-NSA-Low-Band,Verizon,11.8,1022,1022,4,YEP
5G-NSA-Low-Band,Verizon,11.9,889,889,4,YEP
5G-NSA-Low-Band,Verizon,12,778,779,4,YEP
5G-NSA-Low-Band,Verizon,12.1,720,721,4,YEP
5G-NSA-Low-Band,Verizon,12.2,620,620,4,YEP
5G-NSA-Low-Band,Verizon,12.3,490,490,4,YEP
5G-NSA-Low-Band,Verizon,12.4,109,109,5,YEP
5G-NSA-Low-Band,Verizon,12.5,595,595,4,YEP
5G-NSA-Low-Band,Verizon,12.6,164,165,5,YEP
5G-NSA-Low-Band,Verizon,12.7,1400,1401,4,YEP
5G-NSA-Low-Band,Verizon,12.8,1271,1271,4,YEP
5G-NSA-Low-Band,Verizon,12.9,1180,1179,4,YEP
5G-NSA-Low-Band,Verizon,13,1088,1089,4,YEP
5G-NSA-Low-Band,Verizon,13.1,991,991,4,YEP
5G-NSA-Low-Band,Verizon,13.2,860,860,4,YEP
5G-NSA-Low-Band,Verizon,13.3,780,780,4,YEP
5G-NSA-Low-Band,Verizon,13.4,680,680,4,YEP
5G-NSA-Low-Band,Verizon,13.5,589,589,4,YEP
5G-NSA-Low-Band,Verizon,13.6,481,481,4,YEP
5G-NSA-Low-Band,Verizon,13.7,379,379,4,YEP
5G-NSA-Low-Band,Verizon,13.8,1550,1550,4,YEP
5G-NSA-Low-Band,Verizon,13.9,1460,1460,4,YEP
5G-NSA-Low-Band,Verizon,14,1376,1376,4,YEP
5G-NSA-Low-Band,Verizon,14.1,1259,1259,4,YEP
5G-NSA-Low-Band,Verizon,14.2,1166,1166,4,YEP
5G-NSA-Low-Band,Verizon,14.3,1040,1041,4,YEP
5G-NSA-Low-Band,Verizon,14.4,959,959,4,YEP
5G-NSA-Low-Band,Verizon,14.5,869,869,4,YEP
5G-NSA-Low-Band,Verizon,14.6,770,770,4,YEP
5G-NSA-Low-Band,Verizon,14.7,640,640,4,YEP
5G-NSA-Low-Band,Verizon,14.8,571,571,4,YEP
5G-NSA-Low-Band,Verizon,14.9,469,469,4,YEP
5G-NSA-Low-Band,Verizon,15,346,347,4,YEP
5G-NSA-Low-Band,Verizon,15.1,1532,1533,4,YEP
5G-NSA-Low-Band,Verizon,15.2,1448,1449,4,YEP
5G-NSA-Low-Band,Verizon,15.3,1333,1333,4,YEP
5G-NSA-Low-Band,Verizon,15.4,1257,1258,4,YEP
5G-NSA-Low-Band,Verizon,15.5,1128,1129,4,YEP
5G-NSA-Low-Band,Verizon,15.6,1054,1055,4,YEP
5G-NSA-Low-Band,Verizon,15.7,955,956,4,YEP
5G-NSA-Low-Band,Verizon,15.8,798,799,4,YEP
5G-NSA-Low-Band,Verizon,15.9,771,772,4,YEP
5G-NSA-Low-Band,Verizon,16,622,623,4,YEP
5G-NSA-Low-Band,Verizon,16.1,522,523,4,YEP
5G-NSA-Low-Band,Verizon,16.2,451,451,4,YEP
5G-NSA-Low-Band,Verizon,16.3,340,341,4,YEP
5G-NSA-Low-Band,Verizon,16.4,1530,1531,4,YEP
5G-NSA-Low-Band,Verizon,16.5,1403,1404,4,YEP
5G-NSA-Low-Band,Verizon,16.6,1335,1336,4,YEP
5G-NSA-Low-Band,Verizon,16.7,1211,1212,4,YEP
5G-NSA-Low-Band,Verizon,16.8,1127,1128,4,YEP
5G-NSA-Low-Band,Verizon,16.9,1024,1025,4,YEP
5G-NSA-Low-Band,Verizon,17,911,912,4,YEP
5G-NSA-Low-Band,Verizon,17.1,821,820,4,YEP
5G-NSA-Low-Band,Verizon,17.2,727,726,4,YEP
5G-NSA-Low-Band,Verizon,17.3,604,604,4,YEP
5G-NSA-Low-Band,Verizon,17.4,556,556,4,YEP
5G-NSA-Low-Band,Verizon,17.5,400,400,4,YEP
5G-NSA-Low-Band,Verizon,17.6,1592,1592,4,YEP
5G-NSA-Low-Band,Verizon,17.7,1488,1488,4,YEP
5G-NSA-Low-Band,Verizon,17.8,1420,1420,4,YEP
5G-NSA-Low-Band,Verizon,17.9,1292,1292,4,YEP
5G-NSA-Low-Band,Verizon,18,1184,1185,4,YEP
5G-NSA-Low-Band,Verizon,18.1,1123,1123,4,YEP
5G-NSA-Low-Band,Verizon,18.2,1003,1003,4,YEP
5G-NSA-Low-Band,Verizon,18.3,898,898,4,YEP
5G-NSA-Low-Band,Verizon,18.4,799,799,4,YEP
5G-NSA-Low-Band,Verizon,18.5,704,704,4,YEP
5G-NSA-Low-Band,Verizon,18.6,584,584,4,YEP
5G-NSA-Low-Band,Verizon,18.7,513,514,4,YEP
5G-NSA-Low-Band,Verizon,18.8,411,411,4,YEP
5G-NSA-Low-Band,Verizon,18.9,1563,1564,4,YEP
5G-NSA-Low-Band,Verizon,19,1462,1462,4,YEP
5G-NSA-Low-Band,Verizon,19.1,1390,1391,4,YEP
5G-NSA-Low-Band,Verizon,19.2,1273,1274,4,YEP
5G-NSA-Low-Band,Verizon,19.3,1168,1169,4,YEP
5G-NSA-Low-Band,Verizon,19.4,1097,1097,4,YEP
5G-NSA-Low-Band,Verizon,19.5,973,974,4,YEP
5G-NSA-Low-Band,Verizon,19.6,865,866,4,YEP
5G-NSA-Low-Band,Verizon,19.7,808,808,4,YEP
5G-NSA-Low-Band,Verizon,19.8,663,664,4,YEP
5G-NSA-Low-Band,Verizon,19.9,574,575,4,YEP
5G-NSA-Low-Band,Verizon,0,52,53,4,YEP
5G-NSA-Low-Band,Verizon,0.1,59,59,4,YEP
5G-NSA-Low-Band,Verizon,0.2,79,80,4,YEP
5G-NSA-Low-Band,Verizon,0.3,66,67,4,YEP
5G-NSA-Low-Band,Verizon,0.4,119,120,4,YEP
5G-NSA-Low-Band,Verizon,0.5,56,57,4,YEP
5G-NSA-Low-Band,Verizon,0.6,92,92,5,YEP
5G-NSA-Low-Band,Verizon,0.7,306,307,5,YEP
5G-NSA-Low-Band,Verizon,0.8,160,161,5,YEP
5G-NSA-Low-Band,Verizon,0.9,363,364,5,YEP
5G-NSA-Low-Band,Verizon,1,283,284,5,YEP
5G-NSA-Low-Band,Verizon,1.1,192,192,5,YEP
5G-NSA-Low-Band,Verizon,1.2,387,388,5,YEP
5G-NSA-Low-Band,Verizon,1.3,311,312,5,YEP
5G-NSA-Low-Band,Verizon,1.4,188,188,5,YEP
5G-NSA-Low-Band,Verizon,1.5,111,111,5,YEP
5G-NSA-Low-Band,Verizon,1.6,297,297,5,YEP
5G-NSA-Low-Band,Verizon,1.7,244,244,5,YEP
5G-NSA-Low-Band,Verizon,1.8,114,114,5,YEP
5G-NSA-Low-Band,Verizon,1.9,333,334,5,YEP
5G-NSA-Low-Band,Verizon,2,228,228,5,YEP
5G-NSA-Low-Band,Verizon,2.1,163,163,5,YEP
5G-NSA-Low-Band,Verizon,2.2,360,359,5,YEP
5G-NSA-Low-Band,Verizon,2.3,233,233,5,YEP
5G-NSA-Low-Band,Verizon,2.4,187,187,5,YEP
5G-NSA-Low-Band,Verizon,2.5,369,369,5,YEP
5G-NSA-Low-Band,Verizon,2.6,268,268,5,YEP
5G-NSA-Low-Band,Verizon,2.7,192,192,5,YEP
5G-NSA-Low-Band,Verizon,2.8,91,90,5,YEP
5G-NSA-Low-Band,Verizon,2.9,288,289,5,YEP
5G-NSA-Low-Band,Verizon,3,207,208,5,YEP
5G-NSA-Low-Band,Verizon,3.1,101,101,5,YEP
5G-NSA-Low-Band,Verizon,3.2,310,311,5,YEP
5G-NSA-Low-Band,Verizon,3.3,231,230,5,YEP
5G-NSA-Low-Band,Verizon,3.4,120,120,5,YEP
5G-NSA-Low-Band,Verizon,3.5,340,339,5,YEP
5G-NSA-Low-Band,Verizon,3.6,229,229,5,YEP
5G-NSA-Low-Band,Verizon,3.7,151,151,5,YEP
5G-NSA-Low-Band,Verizon,3.8,72,73,5,YEP
5G-NSA-Low-Band,Verizon,3.9,75,76,5,YEP
5G-NSA-Low-Band,Verizon,4,307,308,5,YEP
5G-NSA-Low-Band,Verizon,4.1,397,397,5,YEP
5G-NSA-Low-Band,Verizon,4.2,266,266,5,YEP
5G-NSA-Low-Band,Verizon,4.3,157,157,5,YEP
5G-NSA-Low-Band,Verizon,4.4,100,100,5,YEP
5G-NSA-Low-Band,Verizon,4.5,302,303,5,YEP
5G-NSA-Low-Band,Verizon,4.6,201,201,5,YEP
5G-NSA-Low-Band,Verizon,4.7,99,99,5,YEP
5G-NSA-Low-Band,Verizon,4.8,305,305,5,YEP
5G-NSA-Low-Band,Verizon,4.9,235,235,5,YEP
5G-NSA-Low-Band,Verizon,5,120,120,5,YEP
5G-NSA-Low-Band,Verizon,5.1,337,336,5,YEP
5G-NSA-Low-Band,Verizon,5.2,243,243,5,YEP
5G-NSA-Low-Band,Verizon,5.3,129,128,5,YEP
5G-NSA-Low-Band,Verizon,5.4,368,368,5,YEP
5G-NSA-Low-Band,Verizon,5.5,67,67,5,YEP
5G-NSA-Low-Band,Verizon,5.6,341,341,5,YEP
5G-NSA-Low-Band,Verizon,5.7,395,395,5,YEP
5G-NSA-Low-Band,Verizon,5.8,261,261,5,YEP
5G-NSA-Low-Band,Verizon,5.9,199,199,5,YEP
5G-NSA-Low-Band,Verizon,6,397,397,5,YEP
5G-NSA-Low-Band,Verizon,6.1,292,291,5,YEP
5G-NSA-Low-Band,Verizon,6.2,196,196,5,YEP
5G-NSA-Low-Band,Verizon,6.3,104,104,5,YEP
5G-NSA-Low-Band,Verizon,6.4,320,320,5,YEP
5G-NSA-Low-Band,Verizon,6.5,196,196,5,BAD
5G-NSA-Low-Band,Verizon,6.6,144,144,5,YEP
5G-NSA-Low-Band,Verizon,6.7,352,352,5,YEP
5G-NSA-Low-Band,Verizon,6.8,239,239,5,YEP
5G-NSA-Low-Band,Verizon,6.9,121,121,5,YEP
5G-NSA-Low-Band,Verizon,7,380,379,5,YEP
5G-NSA-Low-Band,Verizon,7.1,259,259,5,YEP
5G-NSA-Low-Band,Verizon,7.2,160,160,5,YEP
5G-NSA-Low-Band,Verizon,7.3,369,369,5,YEP
5G-NSA-Low-Band,Verizon,7.4,275,276,5,YEP
5G-NSA-Low-Band,Verizon,7.5,184,184,5,YEP
5G-NSA-Low-Band,Verizon,7.6,80,80,5,YEP
5G-NSA-Low-Band,Verizon,7.7,68,68,5,YEP
5G-NSA-Low-Band,Verizon,7.8,116,116,5,YEP
5G-NSA-Low-Band,Verizon,7.9,108,107,5,YEP
5G-NSA-Low-Band,Verizon,8,319,319,5,YEP
5G-NSA-Low-Band,Verizon,8.1,221,221,5,YEP
5G-NSA-Low-Band,Verizon,8.2,114,114,5,YEP
5G-NSA-Low-Band,Verizon,8.3,346,346,5,YEP
5G-NSA-Low-Band,Verizon,8.4,236,236,5,YEP
5G-NSA-Low-Band,Verizon,8.5,144,144,5,YEP
5G-NSA-Low-Band,Verizon,8.6,356,356,5,YEP
5G-NSA-Low-Band,Verizon,8.7,263,263,5,YEP
5G-NSA-Low-Band,Verizon,8.8,157,156,5,YEP
5G-NSA-Low-Band,Verizon,8.9,372,372,5,YEP
5G-NSA-Low-Band,Verizon,9,292,291,5,YEP
5G-NSA-Low-Band,Verizon,9.1,164,164,5,YEP
5G-NSA-Low-Band,Verizon,9.2,96,95,5,YEP
5G-NSA-Low-Band,Verizon,9.3,302,302,5,YEP
5G-NSA-Low-Band,Verizon,9.4,198,197,5,YEP
5G-NSA-Low-Band,Verizon,9.5,88,88,5,YEP
5G-NSA-Low-Band,Verizon,9.6,320,320,5,YEP
5G-NSA-Low-Band,Verizon,9.7,216,216,5,YEP
5G-NSA-Low-Band,Verizon,9.8,135,135,5,YEP
5G-NSA-Low-Band,Verizon,9.9,329,329,5,YEP
5G-NSA-Low-Band,Verizon,10,251,250,5,YEP
5G-NSA-Low-Band,Verizon,10.1,129,128,5,YEP
5G-NSA-Low-Band,Verizon,10.2,1537,1537,4,YEP
5G-NSA-Low-Band,Verizon,10.3,314,314,5,YEP
5G-NSA-Low-Band,Verizon,10.4,757,757,4,YEP
5G-NSA-Low-Band,Verizon,10.5,111,111,5,YEP
5G-NSA-Low-Band,Verizon,10.6,543,543,4,YEP
5G-NSA-Low-Band,Verizon,10.7,256,256,5,YEP
5G-NSA-Low-Band,Verizon,10.8,1277,1277,4,YEP
5G-NSA-Low-Band,Verizon,10.9,104,104,5,YEP
5G-NSA-Low-Band,Verizon,11,1029,1029,4,YEP
5G-NSA-Low-Band,Verizon,11.1,88,88,5,YEP
5G-NSA-Low-Band,Verizon,11.2,672,672,4,YEP
5G-NSA-Low-Band,Verizon,11.3,283,283,5,YEP
5G-NSA-Low-Band,Verizon,11.4,1326,1326,4,YEP
5G-NSA-Low-Band,Verizon,11.5,1325,1325,4,YEP
5G-NSA-Low-Band,Verizon,11.6,79,78,5,YEP
5G-NSA-Low-Band,Verizon,11.7,931,931,4,YEP
5G-NSA-Low-Band,Verizon,11.8,976,975,4,YEP
5G-NSA-Low-Band,Verizon,11.9,319,319,5,YEP
5G-NSA-Low-Band,Verizon,12,1407,1407,4,YEP
5G-NSA-Low-Band,Verizon,12.1,690,689,4,YEP
5G-NSA-Low-Band,Verizon,12.2,596,596,4,YEP
5G-NSA-Low-Band,Verizon,12.3,492,491,4,YEP
5G-NSA-Low-Band,Verizon,12.4,399,399,4,YEP
5G-NSA-Low-Band,Verizon,12.5,110,110,5,YEP
5G-NSA-Low-Band,Verizon,12.6,397,396,4,YEP
5G-NSA-Low-Band,Verizon,12.7,91,91,5,YEP
5G-NSA-Low-Band,Verizon,12.8,1291,1291,4,YEP
5G-NSA-Low-Band,Verizon,12.9,1179,1179,4,YEP
5G-NSA-Low-Band,Verizon,13,213,212,5,YEP
5G-NSA-Low-Band,Verizon,13.1,555,554,4,YEP
5G-NSA-Low-Band,Verizon,13.2,881,881,4,YEP
5G-NSA-Low-Band,Verizon,13.3,259,258,5,YEP
5G-NSA-Low-Band,Verizon,13.4,1224,1223,4,YEP
5G-NSA-Low-Band,Verizon,13.5,576,575,4,YEP
5G-NSA-Low-Band,Verizon,13.6,285,285,5,YEP
5G-NSA-Low-Band,Verizon,13.7,574,573,4,YEP
5G-NSA-Low-Band,Verizon,13.8,186,185,5,YEP
5G-NSA-Low-Band,Verizon,13.9,1535,1534,4,YEP
5G-NSA-Low-Band,Verizon,14,1364,1364,4,YEP
5G-NSA-Low-Band,Verizon,14.1,1256,1255,4,YEP
5G-NSA-Low-Band,Verizon,14.2,306,306,5,YEP
5G-NSA-Low-Band,Verizon,14.3,654,654,4,YEP
5G-NSA-Low-Band,Verizon,14.4,939,939,4,YEP
5G-NSA-Low-Band,Verizon,14.5,873,873,4,YEP
5G-NSA-Low-Band,Verizon,14.6,767,766,4,YEP
5G-NSA-Low-Band,Verizon,14.7,660,659,4,YEP
5G-NSA-Low-Band,Verizon,14.8,556,555,4,YEP
5G-NSA-Low-Band,Verizon,14.9,449,448,4,YEP
5G-NSA-Low-Band,Verizon,15,375,374,4,YEP
5G-NSA-Low-Band,Verizon,15.1,1523,1522,4,YEP
5G-NSA-Low-Band,Verizon,15.2,160,160,5,YEP
5G-NSA-Low-Band,Verizon,15.3,1361,1360,4,YEP
5G-NSA-Low-Band,Verizon,15.4,1217,1216,4,YEP
5G-NSA-Low-Band,Verizon,15.5,1153,1152,4,YEP
5G-NSA-Low-Band,Verizon,15.6,1046,1046,4,YEP
5G-NSA-Low-Band,Verizon,15.7,917,917,4,YEP
5G-NSA-Low-Band,Verizon,15.8,204,203,5,YEP
5G-NSA-Low-Band,Verizon,15.9,1393,1393,4,YEP
5G-NSA-Low-Band,Verizon,16,646,646,4,YEP
5G-NSA-Low-Band,Verizon,16.1,542,542,4,YEP
5G-NSA-Low-Band,Verizon,16.2,438,438,4,YEP
5G-NSA-Low-Band,Verizon,16.3,76,76,5,YEP
5G-NSA-Low-Band,Verizon,16.4,493,492,4,YEP
5G-NSA-Low-Band,Verizon,16.5,1438,1438,4,YEP
5G-NSA-Low-Band,Verizon,16.6,1288,1288,4,YEP
5G-NSA-Low-Band,Verizon,16.7,1234,1233,4,YEP
5G-NSA-Low-Band,Verizon,16.8,1142,1141,4,YEP
5G-NSA-Low-Band,Verizon,16.9,987,987,4,YEP
5G-NSA-Low-Band,Verizon,17,940,940,4,YEP
5G-NSA-Low-Band,Verizon,17.1,186,186,5,YEP
5G-NSA-Low-Band,Verizon,17.2,1343,1342,4,YEP
5G-NSA-Low-Band,Verizon,17.3,612,612,4,YEP
5G-NSA-Low-Band,Verizon,17.4,522,522,4,YEP
5G-NSA-Low-Band,Verizon,17.5,437,436,4,YEP
5G-NSA-Low-Band,Verizon,17.6,300,299,4,YEP
5G-NSA-Low-Band,Verizon,17.7,1520,1520,4,YEP
5G-NSA-Low-Band,Verizon,17.8,1420,1419,4,YEP
5G-NSA-Low-Band,Verizon,17.9,1264,1264,4,YEP
5G-NSA-Low-Band,Verizon,18,1219,1219,4,YEP
5G-NSA-Low-Band,Verizon,18.1,1077,1077,4,YEP
5G-NSA-Low-Band,Verizon,18.2,1040,1040,4,YEP
5G-NSA-Low-Band,Verizon,18.3,900,899,4,YEP
5G-NSA-Low-Band,Verizon,18.4,780,779,4,YEP
5G-NSA-Low-Band,Verizon,18.5,690,689,4,YEP
5G-NSA-Low-Band,Verizon,18.6,610,610,4,YEP
5G-NSA-Low-Band,Verizon,18.7,499,499,4,YEP
5G-NSA-Low-Band,Verizon,18.8,401,400,4,YEP
5G-NSA-Low-Band,Verizon,18.9,1560,1560,4,YEP
5G-NSA-Low-Band,Verizon,19,1500,1499,4,YEP
5G-NSA-Low-Band,Verizon,19.1,1380,1380,4,YEP
5G-NSA-Low-Band,Verizon,19.2,1280,1279,4,YEP
5G-NSA-Low-Band,Verizon,19.3,1183,1182,4,YEP
5G-NSA-Low-Band,Verizon,19.4,1087,1087,4,YEP
5G-NSA-Low-Band,Verizon,19.5,990,989,4,YEP
5G-NSA-Low-Band,Verizon,19.6,843,842,4,YEP
5G-NSA-Low-Band,Verizon,19.7,805,805,4,YEP
5G-NSA-Low-Band,Verizon,19.8,665,665,4,YEP
5G-NSA-Low-Band,Verizon,19.9,587,587,4,YEP
5G-NSA-Low-Band,Verizon,0,64,64,4,YEP
5G-NSA-Low-Band,Verizon,0.1,50,50,4,YEP
5G-NSA-Low-Band,Verizon,0.2,66,66,4,YEP
5G-NSA-Low-Band,Verizon,0.3,74,74,4,YEP
5G-NSA-Low-Band,Verizon,0.4,346,346,4,YEP
5G-NSA-Low-Band,Verizon,0.5,53,54,4,YEP
5G-NSA-Low-Band,Verizon,0.6,88,87,5,YEP
5G-NSA-Low-Band,Verizon,0.7,286,285,5,YEP
5G-NSA-Low-Band,Verizon,0.8,134,134,5,YEP
5G-NSA-Low-Band,Verizon,0.9,97,96,5,YEP
5G-NSA-Low-Band,Verizon,1,259,259,5,YEP
5G-NSA-Low-Band,Verizon,1.1,180,180,5,YEP
5G-NSA-Low-Band,Verizon,1.2,88,87,5,YEP
5G-NSA-Low-Band,Verizon,1.3,300,300,5,YEP
5G-NSA-Low-Band,Verizon,1.4,176,177,5,YEP
5G-NSA-Low-Band,Verizon,1.5,124,123,5,YEP
5G-NSA-Low-Band,Verizon,1.6,304,303,5,YEP
5G-NSA-Low-Band,Verizon,1.7,240,240,5,YEP
5G-NSA-Low-Band,Verizon,1.8,116,115,5,YEP
5G-NSA-Low-Band,Verizon,1.9,324,324,5,YEP
5G-NSA-Low-Band,Verizon,2,252,252,5,YEP
5G-NSA-Low-Band,Verizon,2.1,140,139,5,YEP
5G-NSA-Low-Band,Verizon,2.2,360,360,5,YEP
5G-NSA-Low-Band,Verizon,2.3,260,259,5,YEP
5G-NSA-Low-Band,Verizon,2.4,144,143,5,YEP
5G-NSA-Low-Band,Verizon,2.5,92,92,5,YEP
5G-NSA-Low-Band,Verizon,2.6,260,259,5,YEP
5G-NSA-Low-Band,Verizon,2.7,115,114,5,YEP
5G-NSA-Low-Band,Verizon,2.8,153,153,5,YEP
5G-NSA-Low-Band,Verizon,2.9,288,287,5,YEP
5G-NSA-Low-Band,Verizon,3,212,211,5,YEP
5G-NSA-Low-Band,Verizon,3.1,92,92,5,YEP
5G-NSA-Low-Band,Verizon,3.2,324,324,5,YEP
5G-NSA-Low-Band,Verizon,3.3,220,220,5,YEP
5G-NSA-Low-Band,Verizon,3.4,104,104,5,YEP
5G-NSA-Low-Band,Verizon,3.5,344,344,5,YEP
5G-NSA-Low-Band,Verizon,3.6,254,255,5,YEP
5G-NSA-Low-Band,Verizon,3.7,133,133,5,YEP
5G-NSA-Low-Band,Verizon,3.8,88,88,5,YEP
5G-NSA-Low-Band,Verizon,3.9,76,75,5,YEP
5G-NSA-Low-Band,Verizon,4,284,284,5,YEP
5G-NSA-Low-Band,Verizon,4.1,80,79,5,YEP
5G-NSA-Low-Band,Verizon,4.2,268,268,5,YEP
5G-NSA-Low-Band,Verizon,4.3,184,184,5,YEP
5G-NSA-Low-Band,Verizon,4.4,96,95,5,YEP
5G-NSA-Low-Band,Verizon,4.5,292,291,5,YEP
5G-NSA-Low-Band,Verizon,4.6,188,187,5,YEP
5G-NSA-Low-Band,Verizon,4.7,104,104,5,YEP
5G-NSA-Low-Band,Verizon,4.8,332,331,5,YEP
5G-NSA-Low-Band,Verizon,4.9,208,208,5,YEP
5G-NSA-Low-Band,Verizon,5,108,107,5,YEP
5G-NSA-Low-Band,Verizon,5.1,352,351,5,YEP
5G-NSA-Low-Band,Verizon,5.2,232,231,5,YEP
5G-NSA-Low-Band,Verizon,5.3,144,144,5,YEP
5G-NSA-Low-Band,Verizon,5.4,352,351,5,YEP
5G-NSA-Low-Band,Verizon,5.5,276,275,5,YEP
5G-NSA-Low-Band,Verizon,5.6,152,151,5,YEP
5G-NSA-Low-Band,Verizon,5.7,376,375,5,YEP
5G-NSA-Low-Band,Verizon,5.8,288,287,5,YEP
5G-NSA-Low-Band,Verizon,5.9,192,191,5,YEP
5G-NSA-Low-Band,Verizon,6,396,396,5,YEP
5G-NSA-Low-Band,Verizon,6.1,288,287,5,YEP
5G-NSA-Low-Band,Verizon,6.2,204,204,5,YEP
5G-NSA-Low-Band,Verizon,6.3,96,95,5,YEP
5G-NSA-Low-Band,Verizon,6.4,324,323,5,YEP
5G-NSA-Low-Band,Verizon,6.5,220,220,5,YEP
5G-NSA-Low-Band,Verizon,6.6,116,116,5,YEP
