enabled_radio_type,carrier,interval,RTT1,RTT2,active_radio_type,KeepOrDrop
5G-NSA-mmWave,Verizon,9.2,79,80,5,YEP
5G-NSA-mmWave,Verizon,9.3,83,83,5,YEP
5G-NSA-mmWave,Verizon,9.4,118,118,5,YEP
5G-NSA-mmWave,Verizon,9.5,100,100,5,YEP
5G-NSA-mmWave,Verizon,9.6,83,82,5,YEP
5G-NSA-mmWave,Verizon,9.7,60,60,5,YEP
5G-NSA-mmWave,Verizon,9.8,115,116,5,YEP
5G-NSA-mmWave,Verizon,9.9,104,104,5,YEP
5G-NSA-mmWave,Verizon,10,78,78,5,YEP
5G-NSA-mmWave,Verizon,10.1,152,152,5,YEP
5G-NSA-mmWave,Verizon,10.2,1585,1584,4,YEP
5G-NSA-mmWave,Verizon,10.3,125,126,5,YEP
5G-NSA-mmWave,Verizon,10.4,923,922,4,YEP
5G-NSA-mmWave,Verizon,10.5,94,94,5,YEP
5G-NSA-mmWave,Verizon,10.6,587,586,4,YEP
5G-NSA-mmWave,Verizon,10.7,138,138,5,YEP
5G-NSA-mmWave,Verizon,10.8,1406,1405,4,YEP
5G-NSA-mmWave,Verizon,10.9,99,99,5,YEP
5G-NSA-mmWave,Verizon,11,1028,1027,4,YEP
5G-NSA-mmWave,Verizon,11.1,63,63,5,YEP
5G-NSA-mmWave,Verizon,11.2,687,687,4,YEP
5G-NSA-mmWave,Verizon,11.3,72,72,5,YEP
5G-NSA-mmWave,Verizon,11.4,1544,1544,4,YEP
5G-NSA-mmWave,Verizon,11.5,1298,1299,4,YEP
5G-NSA-mmWave,Verizon,11.6,1180,1181,4,YEP
5G-NSA-mmWave,Verizon,11.7,110,111,5,YEP
5G-NSA-mmWave,Verizon,11.8,730,730,4,YEP
5G-NSA-mmWave,Verizon,11.9,911,912,4,YEP
5G-NSA-mmWave,Verizon,12,799,800,4,YEP
5G-NSA-mmWave,Verizon,12.1,669,669,4,YEP
5G-NSA-mmWave,Verizon,12.2,610,611,4,YEP
5G-NSA-mmWave,Verizon,12.3,479,480,4,YEP
5G-NSA-mmWave,Verizon,12.4,407,408,4,YEP
5G-NSA-mmWave,Verizon,12.5,299,300,4,YEP
5G-NSA-mmWave,Verizon,12.6,1491,1492,4,YEP
5G-NSA-mmWave,Verizon,12.7,1381,1382,4,YEP
5G-NSA-mmWave,Verizon,12.8,1277,1278,4,YEP
5G-NSA-mmWave,Verizon,12.9,1176,1176,4,YEP
5G-NSA-mmWave,Verizon,13,1084,1084,4,YEP
5G-NSA-mmWave,Verizon,13.1,989,989,4,YEP
5G-NSA-mmWave,Verizon,13.2,850,850,4,YEP
5G-NSA-mmWave,Verizon,13.3,781,781,4,YEP
5G-NSA-mmWave,Verizon,13.4,680,680,4,YEP
5G-NSA-mmWave,Verizon,13.5,593,593,4,YEP
5G-NSA-mmWave,Verizon,13.6,487,487,4,YEP
5G-NSA-mmWave,Verizon,13.7,393,393,4,YEP
5G-NSA-mmWave,Verizon,13.8,1547,1547,4,YEP
5G-NSA-mmWave,Verizon,13.9,1456,1456,4,YEP
5G-NSA-mmWave,Verizon,14,112,111,5,BAD
5G-NSA-mmWave,Verizon,14.1,1220,1221,4,YEP
5G-NSA-mmWave,Verizon,14.2,1186,1186,4,YEP
5G-NSA-mmWave,Verizon,14.3,1146,1147,4,YEP
5G-NSA-mmWave,Verizon,14.4,860,860,4,YEP
5G-NSA-mmWave,Verizon,14.5,856,856,4,YEP
5G-NSA-mmWave,Verizon,14.6,772,773,4,YEP
5G-NSA-mmWave,Verizon,14.7,662,662,4,YEP
5G-NSA-mmWave,Verizon,14.8,557,558,4,YEP
5G-NSA-mmWave,Verizon,14.9,461,461,4,YEP
5G-NSA-mmWave,Verizon,15,368,368,4,YEP
5G-NSA-mmWave,Verizon,15.1,1530,1530,4,YEP
5G-NSA-mmWave,Verizon,15.2,1453,1453,4,YEP
5G-NSA-mmWave,Verizon,15.3,1328,1328,4,YEP
5G-NSA-mmWave,Verizon,15.4,1240,1240,4,YEP
5G-NSA-mmWave,Verizon,15.5,1162,1162,4,YEP
5G-NSA-mmWave,Verizon,15.6,1034,1034,4,YEP
5G-NSA-mmWave,Verizon,15.7,930,930,4,YEP
5G-NSA-mmWave,Verizon,15.8,822,822,4,YEP
5G-NSA-mmWave,Verizon,15.9,742,742,4,YEP
5G-NSA-mmWave,Verizon,16,662,662,4,YEP
5G-NSA-mmWave,Verizon,16.1,532,532,4,YEP
5G-NSA-mmWave,Verizon,16.2,457,458,4,YEP
5G-NSA-mmWave,Verizon,16.3,298,298,4,YEP
5G-NSA-mmWave,Verizon,16.4,1552,1552,4,YEP
5G-NSA-mmWave,Verizon,16.5,1420,1419,4,YEP
5G-NSA-mmWave,Verizon,16.6,1300,1300,4,YEP
5G-NSA-mmWave,Verizon,16.7,1235,1235,4,YEP
5G-NSA-mmWave,Verizon,16.8,1104,1105,4,YEP
5G-NSA-mmWave,Verizon,16.9,1021,1022,4,YEP
5G-NSA-mmWave,Verizon,17,938,938,4,YEP
5G-NSA-mmWave,Verizon,17.1,812,813,4,YEP
5G-NSA-mmWave,Verizon,17.2,707,706,4,YEP
5G-NSA-mmWave,Verizon,17.3,621,621,4,YEP
5G-NSA-mmWave,Verizon,17.4,527,527,4,YEP
5G-NSA-mmWave,Verizon,17.5,416,416,4,YEP
5G-NSA-mmWave,Verizon,17.6,326,327,4,YEP
5G-NSA-mmWave,Verizon,17.7,1510,1510,4,YEP
5G-NSA-mmWave,Verizon,17.8,1400,1400,4,YEP
5G-NSA-mmWave,Verizon,17.9,1268,1268,4,YEP
5G-NSA-mmWave,Verizon,18,1212,1211,4,YEP
5G-NSA-mmWave,Verizon,18.1,1109,1108,4,YEP
5G-NSA-mmWave,Verizon,18.2,1011,1011,4,YEP
5G-NSA-mmWave,Verizon,18.3,880,880,4,YEP
5G-NSA-mmWave,Verizon,18.4,815,815,4,YEP
5G-NSA-mmWave,Verizon,18.5,705,705,4,YEP
5G-NSA-mmWave,Verizon,18.6,609,609,4,YEP
5G-NSA-mmWave,Verizon,18.7,457,458,4,YEP
5G-NSA-mmWave,Verizon,18.8,421,421,4,YEP
5G-NSA-mmWave,Verizon,18.9,1580,1580,4,YEP
5G-NSA-mmWave,Verizon,19,1472,1472,4,YEP
5G-NSA-mmWave,Verizon,19.1,1367,1366,4,YEP
5G-NSA-mmWave,Verizon,19.2,1304,1303,4,YEP
5G-NSA-mmWave,Verizon,19.3,1179,1179,4,YEP
5G-NSA-mmWave,Verizon,19.4,1090,1090,4,YEP
5G-NSA-mmWave,Verizon,19.5,980,980,4,YEP
5G-NSA-mmWave,Verizon,19.6,892,892,4,YEP
5G-NSA-mmWave,Verizon,19.7,749,748,4,YEP
5G-NSA-mmWave,Verizon,19.8,699,700,4,YEP
5G-NSA-mmWave,Verizon,19.9,548,547,4,YEP
