radio_type,carrier,interval,timestamp,RTT1,RTT2,Network,KeepOrDrop
4G-LTE,TMobile,11.06,1609098509244,458,457,4,YEP
4G-LTE,TMobile,11.07,1609098520772,468,467,4,YEP
4G-LTE,TMobile,11.08,1609098532320,1729,1728,4,YEP
4G-LTE,TMobile,11.09,1609098545139,1713,1712,4,YEP
4G-LTE,TMobile,11.1,1609098557951,1687,1688,4,YEP
4G-LTE,TMobile,11.11,1609098570749,1705,1704,4,YEP
4G-LTE,TMobile,11.12,1609098583574,1665,1664,4,YEP
4G-LTE,TMobile,11.13,1609098596369,1709,1708,4,YEP
4G-LTE,TMobile,11.14,1609098609218,1619,1619,4,YEP
4G-LTE,TMobile,11.15,1609098621987,1646,1646,4,YEP
4G-LTE,TMobile,11.16,1609098634793,1663,1663,4,YEP
4G-LTE,TMobile,11.17,1609098647626,1656,1656,4,YEP
4G-LTE,TMobile,11.18,1609098660463,1614,1613,4,YEP
4G-LTE,TMobile,11.19,1609098673267,1574,1574,4,YEP
4G-LTE,TMobile,11.2,1609098686041,1600,1599,4,YEP
4G-LTE,TMobile,11.21,1609098698851,1627,1627,4,YEP
4G-LTE,TMobile,11.22,1609098711698,1548,1548,4,YEP
4G-LTE,TMobile,11.23,1609098724477,1568,1568,4,YEP
4G-LTE,TMobile,11.24,1609098737285,1563,1563,4,YEP
4G-LTE,TMobile,11.25,1609098750098,1583,1582,4,YEP
4G-LTE,TMobile,11.26,1609098762941,1504,1504,4,YEP
4G-LTE,TMobile,11.27,1609098775715,1563,1562,4,YEP
4G-LTE,TMobile,11.28,1609098788558,1518,1518,4,YEP
4G-LTE,TMobile,11.29,1609098801366,1506,1505,4,YEP
4G-LTE,TMobile,11.3,1609098814172,1490,1490,4,YEP
4G-LTE,TMobile,11.31,1609098826972,160,160,4,BAD
4G-LTE,TMobile,11.32,1609098838452,1506,1505,4,YEP
4G-LTE,TMobile,11.33,1609098851288,1505,1505,4,YEP
4G-LTE,TMobile,11.34,1609098864133,1445,1444,4,YEP
4G-LTE,TMobile,11.35,1609098876927,1505,1505,4,YEP
4G-LTE,TMobile,11.36,1609098889793,1395,1395,4,YEP
4G-LTE,TMobile,11.37,1609098902558,1424,1425,4,YEP
4G-LTE,TMobile,11.38,1609098915363,1450,1449,4,YEP
4G-LTE,TMobile,11.39,1609098928203,1360,1360,4,YEP
4G-LTE,TMobile,11.4,1609098940963,1415,1415,4,YEP
4G-LTE,TMobile,11.41,1609098953788,1424,1424,4,YEP
4G-LTE,TMobile,11.42,1609098966633,1341,1340,4,YEP
4G-LTE,TMobile,11.43,1609098979403,1424,1425,4,YEP
4G-LTE,TMobile,11.44,1609098992268,1325,1325,4,YEP
4G-LTE,TMobile,11.45,1609099005043,1355,1355,4,YEP
4G-LTE,TMobile,11.46,1609099017858,1325,1324,4,YEP
4G-LTE,TMobile,11.47,1609099030653,1335,1335,4,YEP
4G-LTE,TMobile,11.48,1609099043468,1305,1305,4,YEP
4G-LTE,TMobile,11.49,1609099056263,1334,1334,4,YEP
4G-LTE,TMobile,11.5,1609099069098,1285,1285,4,YEP
4G-LTE,TMobile,11.51,1609099081893,1309,1309,4,YEP
4G-LTE,TMobile,11.52,1609099094723,1265,1265,4,YEP
4G-LTE,TMobile,11.53,1609099107518,1269,1270,4,YEP
4G-LTE,TMobile,11.54,1609099120328,1260,1260,4,YEP
4G-LTE,TMobile,11.55,1609099133138,1234,1235,4,YEP
4G-LTE,TMobile,11.56,1609099145933,1252,1252,4,YEP
4G-LTE,TMobile,11.57,1609099158755,1227,1228,4,YEP
4G-LTE,TMobile,11.58,1609099171563,290,290,4,BAD
4G-LTE,TMobile,11.59,1609099183443,875,875,4,YEP
4G-LTE,TMobile,11.6,1609099195918,1190,1189,4,YEP
4G-LTE,TMobile,11.61,1609099208717,1185,1185,4,YEP
4G-LTE,TMobile,11.62,1609099221523,1160,1159,4,YEP
4G-LTE,TMobile,11.63,1609099234313,1190,1189,4,YEP
4G-LTE,TMobile,11.64,1609099247143,1160,1159,4,YEP
4G-LTE,TMobile,11.65,1609099259953,1185,1184,4,YEP
4G-LTE,TMobile,11.66,1609099272798,1115,1115,4,YEP
4G-LTE,TMobile,11.67,1609099285583,1147,1147,4,YEP
4G-LTE,TMobile,11.68,1609099298410,1088,1087,4,YEP
4G-LTE,TMobile,11.69,1609099311188,1133,1132,4,YEP
4G-LTE,TMobile,11.7,1609099324021,1102,1102,4,YEP
4G-LTE,TMobile,11.71,1609099336833,1038,1037,4,YEP
4G-LTE,TMobile,11.72,1609099349591,1120,1120,4,YEP
4G-LTE,TMobile,11.73,1609099362441,1047,1048,4,YEP
4G-LTE,TMobile,11.74,1609099375229,1079,1080,4,BAD
4G-LTE,TMobile,11.75,1609099388059,1038,1039,4,YEP
4G-LTE,TMobile,11.76,1609099400858,1041,1042,4,YEP
4G-LTE,TMobile,11.77,1609099413670,1005,1005,4,YEP
4G-LTE,TMobile,11.78,1609099426455,1030,1029,4,YEP
4G-LTE,TMobile,11.79,1609099439274,1028,1029,4,YEP
4G-LTE,TMobile,11.8,1609099452103,105,105,4,BAD
4G-LTE,TMobile,11.81,1609099464018,599,598,4,YEP
4G-LTE,TMobile,11.82,1609099476436,952,953,4,YEP
4G-LTE,TMobile,11.83,1609099489219,6124,6124,4,YEP
4G-LTE,TMobile,11.84,1609099507183,950,950,4,YEP
4G-LTE,TMobile,11.85,1609099519983,960,959,4,YEP
4G-LTE,TMobile,11.86,1609099532803,940,940,4,YEP
4G-LTE,TMobile,11.87,1609099545613,945,944,4,YEP
4G-LTE,TMobile,11.88,1609099558438,885,885,4,YEP
4G-LTE,TMobile,11.89,1609099571213,941,940,4,YEP
4G-LTE,TMobile,11.9,1609099584053,864,865,4,YEP
4G-LTE,TMobile,11.91,1609099596828,905,905,4,YEP
4G-LTE,TMobile,11.92,1609099609653,905,905,4,YEP
4G-LTE,TMobile,11.93,1609099622488,865,865,4,YEP
4G-LTE,TMobile,11.94,1609099635293,850,850,4,YEP
4G-LTE,TMobile,11.95,1609099648093,855,854,4,YEP
4G-LTE,TMobile,11.96,1609099660908,875,875,4,YEP
4G-LTE,TMobile,11.97,1609099673753,795,794,4,YEP
4G-LTE,TMobile,11.98,1609099686528,805,805,4,YEP
4G-LTE,TMobile,11.99,1609099699323,808,809,4,YEP
4G-LTE,TMobile,12,1609099712132,790,789,4,YEP
4G-LTE,TMobile,12.01,1609099724932,821,820,4,YEP
4G-LTE,TMobile,12.02,1609099737773,740,740,4,YEP
4G-LTE,TMobile,12.03,1609099750543,885,884,4,YEP
4G-LTE,TMobile,12.04,1609099763468,680,680,4,YEP
4G-LTE,TMobile,12.05,1609099776198,790,790,4,YEP
4G-LTE,TMobile,12.06,1609099789048,704,704,4,YEP
4G-LTE,TMobile,12.07,1609099801823,705,705,4,YEP
4G-LTE,TMobile,12.08,1609099814608,735,735,4,YEP
4G-LTE,TMobile,12.09,1609099827433,750,750,4,YEP
4G-LTE,TMobile,12.1,1609099840283,660,660,4,YEP
4G-LTE,TMobile,12.11,1609099853053,690,690,4,YEP
4G-LTE,TMobile,12.12,1609099865863,690,690,4,YEP
4G-LTE,TMobile,12.13,1609099878683,650,650,4,YEP
4G-LTE,TMobile,12.14,1609099891473,670,670,4,YEP
4G-LTE,TMobile,12.15,1609099904293,670,670,4,YEP
4G-LTE,TMobile,12.16,1609099917123,625,624,4,YEP
4G-LTE,TMobile,12.17,1609099929918,705,705,4,YEP
4G-LTE,TMobile,12.18,1609099942803,580,579,4,YEP
4G-LTE,TMobile,12.19,1609099955573,555,555,4,YEP
4G-LTE,TMobile,12.2,1609099968328,615,615,4,YEP
4G-LTE,TMobile,12.21,1609099981153,585,585,4,YEP
4G-LTE,TMobile,12.22,1609099993958,595,595,4,YEP
4G-LTE,TMobile,12.23,1609100006783,559,560,4,YEP
4G-LTE,TMobile,12.24,1609100019583,552,553,4,YEP
4G-LTE,TMobile,12.25,1609100032386,567,567,4,YEP
