Timestamp,nrStatus,LTE_RSRP,nr_ssRsrp,nr_ssSinr,downlink_Mbps,uplink_Mbps,software_power,hardware_power,hardware_power_full
270.375,CONNECTED,-78,-96,9,415.93379,0.0,8175.657,5929.688207,9111.48228
271.375,CONNECTED,-86,-96,8,408.478023,0.0,8078.553,5843.321946999999,9025.11602
272.376,CONNECTED,-86,-99,8,390.668291,0.0,8841.819,6508.851807,9690.64588
273.377,CONNECTED,-86,-97,10,400.76448,0.0,8781.129,6255.487867,9437.28194
274.379,CONNECTED,-87,-98,11,306.712219,0.0,8400.567,5759.457687,8941.25176
275.379,CONNECTED,-93,-100,10,340.98295099999996,0.0,7706.202,5977.276707,9159.07078
276.382,CONNECTED,-91,-100,9,375.933406,0.0,7726.551,5857.057327,9038.8514
277.384,CONNECTED,-91,-101,9,236.851648,0.0,6385.659,4801.510287,7983.304359999999
278.386,CONNECTED,-93,-100,9,495.43219400000004,0.0,9017.421,7063.485247,10245.27932
279.386,CONNECTED,-93,-98,9,410.7565,0.0,7953.561,6646.097027000001,9827.8911
280.387,CONNECTED,-92,-98,9,529.096504,0.0,7855.8018,6222.600087,9404.39416
281.389,CONNECTED,-90,-95,10,525.7000230000001,0.0,9065.749,6290.066167,9471.86024
282.389,CONNECTED,-91,-93,12,599.5906719999999,0.0,8952.7592,6649.885687,9831.679759999999
283.39,CONNECTED,-92,-94,13,672.810182,0.0,8650.9808,6477.729867,9659.523940000001
284.392,CONNECTED,-91,-94,12,646.8957780000001,0.0,8325.8252,6533.406207,9715.20028
285.392,CONNECTED,-93,-96,9,562.54955,0.0,8154.7466,6532.031247,9713.82532
286.393,CONNECTED,-93,-99,8,624.600275,0.0,8974.7196,6715.243267,9897.03734
287.393,CONNECTED,-93,-99,8,664.4858469999999,0.0,8682.5046,6309.854447,9491.64852
288.395,CONNECTED,-93,-99,7,744.767995,0.0,8731.7384,6552.222767,9734.01684
289.398,CONNECTED,-93,-96,9,829.638556,0.0,8145.5374,6774.118426999999,9955.9125
290.401,CONNECTED,-93,-92,10,1088.6812869999999,0.0,8629.0204,7305.200747,10486.99482
291.401,CONNECTED,-92,-91,10,848.951273,0.0,9225.4932,7298.373787,10480.16786
292.403,CONNECTED,-92,-90,12,815.0275889999999,0.0,9503.8944,6940.101347,10121.89542
293.403,CONNECTED,-93,-90,13,817.377641,0.0,9282.1652,6822.1771069999995,10003.97118
294.404,CONNECTED,-94,-91,13,817.854153,0.0,9362.5686,7019.743587000001,10201.53766
295.406,CONNECTED,-94,-91,14,814.374587,0.0,9693.3914,6805.887647,9987.68172
296.408,CONNECTED,-91,-90,15,817.335576,0.0,8663.732,6687.882127000001,9869.6762
297.41,CONNECTED,-91,-89,15,816.3381400000001,0.0,8254.631,6766.194547,9947.98862
298.412,CONNECTED,-94,-87,15,814.79172,0.0,8988.1792,7256.844126999999,10438.6382
299.412,CONNECTED,-89,-86,15,817.119895,0.0,8885.8154,6652.8824270000005,9834.6765
300.414,CONNECTED,-92,-86,17,817.464958,0.0,8432.4394,6632.290547,9814.08462
301.414,CONNECTED,-92,-86,18,813.292891,0.0,9004.4724,6744.700626999999,9926.4947
302.416,CONNECTED,-87,-86,17,817.532346,0.0,8661.961,6672.773567,9854.567640000001
303.416,CONNECTED,-87,-86,18,815.6228940000001,0.0,8868.8138,6529.542107,9711.33618
304.416,CONNECTED,-87,-84,18,815.417282,0.0,9074.9582,6798.8929069999995,9980.68698
305.417,CONNECTED,-92,-84,18,817.234613,0.0,8124.6396,6648.228687,9830.02276
306.42,CONNECTED,-92,-84,16,819.082377,0.0,9395.5092,6569.988107,9751.78218
307.42,CONNECTED,-89,-84,17,814.9714650000001,0.0,8692.4222,6405.411107,9587.205179999999
308.421,CONNECTED,-95,-82,18,810.688233,0.0,9093.747,6581.580227,9763.3743
309.424,CONNECTED,-93,-84,18,820.228047,0.0,8583.657,6519.606367,9701.400440000001
310.424,CONNECTED,-93,-84,17,818.1501099999999,0.0,9086.4294,7108.9613469999995,10290.75542
311.424,CONNECTED,-90,-82,17,816.1305679999999,0.0,8927.433,6830.328147,10012.122220000001
312.427,CONNECTED,-90,-82,16,816.941111,0.0,8238.8067,6555.742047,9737.53612
313.428,CONNECTED,-90,-85,17,815.274721,0.0,8332.987,6651.6360270000005,9833.4301
314.429,CONNECTED,-93,-83,18,818.697628,0.0,8731.9104,6463.651687,9645.445759999999
315.43,CONNECTED,-93,-83,18,813.6348519999999,0.0,8760.5584,6482.515907,9664.30998
316.43,CONNECTED,-94,-81,18,817.425869,0.0,9016.2418,6815.372006999999,9997.166079999999
317.431,CONNECTED,-94,-81,19,817.345639,0.0,9444.1713,6938.029627,10119.8237
318.433,CONNECTED,-94,-81,18,813.2638509999999,0.0,8716.8702,6662.414507,9844.20858
319.434,CONNECTED,-94,-85,18,814.838792,0.0,8259.5765,6595.764867,9777.55894
320.436,CONNECTED,-94,-85,18,817.4117650000001,0.0,8437.5522,6575.809007,9757.603079999999
321.437,CONNECTED,-94,-83,18,555.486355,0.0,7602.463,5655.919267,8837.71334
322.439,CONNECTED,-94,-83,18,819.765255,0.0,7859.5788,6878.836587000001,10060.630659999999
20.055,CONNECTED,-92,-89,17,242.00525,0.0,6052.431,4508.352674000001,7587.8186
21.059,CONNECTED,-92,-89,15,210.86954300000002,0.0,6721.6794,4351.947054,7431.41298
22.059,CONNECTED,-92,-91,15,203.689398,0.0,6580.5683,4316.014374,7395.4803
23.06,CONNECTED,-92,-91,13,203.916946,0.0,6910.3266,4418.277834,7497.743759999999
24.06,CONNECTED,-93,-88,17,203.38918,0.0,6775.5786,4284.915934000001,7364.3818599999995
25.061,CONNECTED,-95,-88,15,204.324774,0.0,6695.4784,4340.628094,7420.0940200000005
26.062,CONNECTED,-92,-88,12,203.837538,0.0,7034.2199,4761.7502939999995,7841.21622
27.063,CONNECTED,-92,-88,13,205.15536699999998,0.0,7244.9508,4534.899274,7614.3652
28.065,CONNECTED,-89,-88,11,203.45298200000002,0.0,6904.7121,4313.107214,7392.57314
29.067,CONNECTED,-89,-86,14,205.889488,0.0,6702.9644,4055.663574,7135.1295
30.069,CONNECTED,-92,-93,12,204.067388,0.0,7118.4374,4239.814814,7319.28074
31.07,CONNECTED,-92,-93,12,202.560903,0.0,6798.7852,4107.001414,7186.46734
32.072,CONNECTED,-92,-89,14,205.631121,0.0,6596.6632,4454.913334000001,7534.37926
33.074,CONNECTED,-83,-89,17,204.07421200000002,0.0,6990.4268,4206.783993999999,7286.24992
34.074,CONNECTED,-92,-89,12,203.938665,0.0,6336.899,4091.237814,7170.703740000001
35.075,CONNECTED,-89,-91,15,203.16441799999998,0.0,6914.8182,4155.458354,7234.924279999999
36.075,CONNECTED,-89,-88,14,203.097799,0.0,6632.596,4279.0031340000005,7358.469059999999
37.078,CONNECTED,-94,-82,16,205.619091,0.0,7117.3145,4009.1087939999998,7088.5747200000005
38.08,CONNECTED,-94,-80,19,203.372066,0.0,6803.6511,4341.456054,7420.92198
39.082,CONNECTED,-94,-80,18,203.646474,0.0,7283.5037,4413.0564939999995,7492.52242
40.083,CONNECTED,-94,-80,18,206.209317,0.0,7198.1633,4165.369393999999,7244.83532
41.085,CONNECTED,-94,-82,18,201.75415900000002,0.0,6604.5235,4094.032914,7173.49884
42.086,CONNECTED,-93,-79,19,204.12091,0.0,6784.5618,4276.055814,7355.521740000001
43.09,CONNECTED,-94,-79,18,203.655746,0.0,6613.3833,4139.497034,7218.96296
44.092,CONNECTED,-94,-84,17,204.01485,0.0,6896.0575,4210.019093999999,7289.48502
45.093,CONNECTED,-94,-82,18,204.343776,0.0,6924.7069,4412.156714,7491.6226400000005
46.094,CONNECTED,-94,-85,17,204.349002,0.0,6615.8076,4266.621334,7346.087259999999
47.096,CONNECTED,-94,-85,17,204.109249,0.0,6595.9734,4054.8542740000003,7134.3202
48.098,CONNECTED,-92,-85,18,203.420526,0.0,6402.039,4058.1463740000004,7137.6123
49.098,CONNECTED,-92,-87,17,204.08543899999998,0.0,6473.6625,4146.9815340000005,7226.447459999999
50.098,CONNECTED,-93,-83,19,203.66229099999998,0.0,7514.958,4238.250474,7317.7164
51.098,CONNECTED,-95,-81,18,202.53963000000002,0.0,6612.8692,4028.249174,7107.7151
52.1,CONNECTED,-95,-79,19,39.323236,0.0,5693.5173,3380.051294,6459.517220000001
53.101,CONNECTED,-95,-81,19,295.343667,0.0,7056.5676,4606.138954,7685.60488
54.104,CONNECTED,-95,-83,18,204.12894,0.0,6640.784,4169.131674,7248.5976
55.105,CONNECTED,-98,-81,19,204.15283,0.0,6703.9596,4220.963594,7300.429520000001
56.105,CONNECTED,-98,-81,18,204.660066,0.000576,6266.8726,4134.1989140000005,7213.66484
57.107,CONNECTED,-93,-83,18,204.003793,0.0,6722.3246,4248.685034,7328.150959999999
58.109,CONNECTED,-93,-80,18,203.25062,0.0,6324.1714,4456.957794,7536.423720000001
59.11,CONNECTED,-94,-80,18,204.074208,0.0,6769.7063,4102.846614,7182.312540000001
60.11,CONNECTED,-95,-80,18,204.630054,0.0,7001.1053,4141.1274140000005,7220.59334
61.112,CONNECTED,-95,-80,18,204.042595,0.0,6867.0408,4335.708514,7415.174440000001
62.113,CONNECTED,-93,-80,18,204.70621599999998,0.0,6800.5595,4035.1284939999996,7114.59442
63.114,CONNECTED,-93,-80,19,203.924991,0.0,6993.7593,4436.941014,7516.406940000001
64.116,CONNECTED,-92,-80,19,203.328444,0.0,6878.4271,4469.149634,7548.615559999999
65.118,CONNECTED,-92,-82,18,204.35501100000002,0.0,6959.9677,4231.741134000001,7311.20706
66.118,CONNECTED,-95,-82,19,203.49822,0.0,6690.3695,4209.078594,7288.54452
67.12,CONNECTED,-95,-82,18,204.00650100000001,0.0,7093.2976,4271.395674,7350.8616
68.123,CONNECTED,-95,-82,20,204.219348,0.0,6270.5456,3931.0191340000006,7010.485059999999
69.124,CONNECTED,-95,-84,19,204.735273,0.0,5977.8075,3762.647054,6842.11298
70.126,CONNECTED,-94,-82,19,204.158852,0.0,6715.7132,4403.327374,7482.7933
71.127,CONNECTED,-97,-84,18,203.164412,0.0,6777.0523,4399.205754,7478.6716799999995
72.127,CONNECTED,-97,-79,19,204.111394,0.0,6990.4536,4231.966354,7311.43228
73.129,CONNECTED,-100,-79,18,205.064532,0.0,6617.1855,4352.303293999999,7431.76922
74.13,CONNECTED,-100,-79,19,203.95066,0.0,6675.658,4007.6945140000003,7087.160440000001
75.13,CONNECTED,-95,-83,20,203.389617,0.0,6562.2772,4120.128334,7199.59426
76.131,CONNECTED,-95,-83,18,204.691963,0.0,6672.024,4464.040654,7543.506579999999
77.131,CONNECTED,-95,-83,18,203.860804,0.0,7042.692,4593.750774,7673.2167
78.131,CONNECTED,-95,-81,20,204.014726,0.0,6868.26,4290.163154,7369.62908
79.133,CONNECTED,-95,-81,20,203.869252,0.0,7088.4804,4354.594554,7434.06048
80.139,CONNECTED,-95,-81,19,204.310079,0.0,6474.6978,4245.368634,7324.834559999999
81.139,CONNECTED,-95,-81,19,203.883263,0.0,6450.35,4326.096893999999,7405.56282
82.14,CONNECTED,-96,-79,21,204.581557,0.0,6917.319,4426.170414,7505.636340000001
83.14,CONNECTED,-96,-79,20,202.569802,0.0,7021.2514,4879.601994,7959.06792
84.141,CONNECTED,-96,-83,20,205.860095,0.0,6906.417,4407.416534,7486.88246
85.141,CONNECTED,-97,-83,17,203.185971,0.0,7115.0086,4646.776994,7726.242920000001
86.144,CONNECTED,-97,-83,20,203.53262,0.0,6648.7664,4278.895493999999,7358.36142
87.146,CONNECTED,-97,-83,18,204.259621,0.0,7097.9288,4515.935914,7595.40184
88.148,CONNECTED,-95,-83,19,204.253921,0.0,6650.5834,4564.309694,7643.77562
89.148,CONNECTED,-96,-83,18,204.352321,0.0,7308.7008,4940.026314,8019.4922400000005
90.149,CONNECTED,-96,-79,19,203.668867,0.0,6816.6572,4432.750494,7512.216420000001
91.15,CONNECTED,-96,-79,19,203.71855,0.0,6758.1498,4497.940893999999,7577.40682
92.152,CONNECTED,-96,-84,19,172.68133600000002,0.0,6813.0232,4050.791954,7130.25788
93.156,CONNECTED,-95,-87,17,50.533899,0.0,5441.5516,3206.7959539999997,6286.26188
94.158,CONNECTED,-95,-87,19,93.456448,0.0,6091.6742,2657.578634,5737.04456
95.16,CONNECTED,-96,-89,19,58.552884,0.0,5243.1352,2961.762934,6041.22886
96.16,CONNECTED,-96,-93,17,63.258653,0.0,5756.9828,3378.5928740000004,6458.0588
97.16,CONNECTED,-97,-93,16,88.748814,0.0,5624.7052,3974.084714,7053.55064
98.161,CONNECTED,-97,-90,18,270.17226,0.0,6813.3866,4889.254674,7968.7206
99.162,CONNECTED,-97,-90,17,216.90094100000002,0.0,7391.1926,4656.955914,7736.421840000001
100.163,CONNECTED,-94,-92,16,75.02977,0.0,6205.7818,3067.421194,6146.88712
101.163,CONNECTED,-94,-92,17,48.634534,0.0,5750.805,3996.2830740000004,7075.749
102.163,CONNECTED,-96,-92,18,64.241447,0.0,6059.695,3375.465694,6454.93162
103.165,CONNECTED,-95,-92,17,56.138084,0.0,6091.4442,2686.935274,5766.4012
104.165,CONNECTED,-95,-92,14,69.446784,0.0,6212.1528,3958.314134,7037.780059999999
105.167,CONNECTED,-95,-92,14,48.782688,0.0,6486.1748,3656.0293340000003,6735.49526
106.169,CONNECTED,-96,-95,15,217.52149599999998,0.0,7854.4333,4503.7585340000005,7583.224459999999
107.169,CONNECTED,-96,-95,15,59.07775600000001,0.0,5824.819,3450.7382740000003,6530.2042
108.17,CONNECTED,-96,-95,15,53.722196999999994,0.0,5449.3348,2934.558074,6014.024
109.171,CONNECTED,-96,-95,15,52.127711,0.0,6101.8034,2797.461154,5876.9270799999995
110.171,CONNECTED,-96,-93,15,55.38499399999999,0.0,4777.9809,2799.692254,5879.158179999999
111.171,CONNECTED,-96,-89,15,38.733708,0.0,5740.3906,3206.2820739999997,6285.748
112.172,CONNECTED,-95,-92,15,61.330715000000005,0.0,6450.9963,3760.436154,6839.90208
113.174,CONNECTED,-96,-92,16,59.583746999999995,0.0,6825.7399,4280.6430740000005,7360.109
114.175,CONNECTED,-96,-94,16,58.65361899999999,0.0,6726.8698,4228.088814,7307.5547400000005
115.176,CONNECTED,-95,-94,16,60.300493,0.0,6663.1782,4397.037354,7476.50328
116.179,CONNECTED,-95,-94,16,54.92659499999999,0.0,6756.1235,4135.9642539999995,7215.430179999999
117.18,CONNECTED,-95,-98,14,42.566933,0.0,6235.4817,4042.645214,7122.111140000001
120.183,CONNECTED,-92,-106,9,254.77492,0.0,6389.8968,4731.931574,7811.3975
121.184,CONNECTED,-94,-98,13,203.939418,0.0,7534.8644,4971.6926140000005,8051.15854
122.184,CONNECTED,-95,-101,11,198.021527,0.0,7453.0281,4938.3925340000005,8017.8584599999995
123.186,CONNECTED,-95,-103,10,172.382645,0.0,7184.5606,4531.028814,7610.494740000001
124.186,CONNECTED,-95,-106,7,53.711256999999996,0.0,6249.9234,3250.379934,6329.84586
125.186,CONNECTED,-95,-108,5,112.197325,0.0,5863.3302,3428.694054,6508.159979999999
126.188,CONNECTED,-95,-108,6,241.63513999999998,0.0,7036.4406,4734.6726340000005,7814.138559999999
127.19,CONNECTED,-94,-105,8,211.216638,0.0,7107.9085,4976.701154,8056.167079999999
128.191,CONNECTED,-94,-105,8,186.97253999999998,0.0,7280.8386,4686.819493999999,7766.28542
129.192,CONNECTED,-96,-107,6,28.248051,0.0,6331.3894,3666.377254,6745.84318
130.194,CONNECTED,-97,-102,10,283.404039,0.0,6844.2549,4693.183934000001,7772.6498599999995
131.195,CONNECTED,-96,-106,6,156.72798400000002,0.0,7243.8086,4675.6803740000005,7755.1463
132.197,CONNECTED,-96,-106,8,83.942284,0.0,5750.759,3877.1154939999997,6956.58142
133.199,CONNECTED,-96,-104,9,45.590694,0.0,5748.1155,3068.1933940000004,6147.659320000001
134.2,CONNECTED,-96,-106,7,145.422465,0.0,7478.1131,4395.371294,7474.83722
135.203,CONNECTED,-96,-106,7,57.769077,0.0,6097.4876,3714.246674,6793.7126
136.205,CONNECTED,-97,-106,8,42.872536,0.0,5974.6431,3352.221314,6431.68724
137.205,CONNECTED,-97,-106,9,72.707553,0.0,5931.3725,3570.2251539999997,6649.69108
138.207,CONNECTED,-96,-106,8,61.270541,0.0,6130.4906,3098.760954,6178.226879999999
139.207,CONNECTED,-100,-109,6,51.947804999999995,0.0,5723.8203,3949.420974,7028.8869
140.21,CONNECTED,-99,-109,5,83.58841,0.0,6589.2323,3901.895954,6981.3618799999995
141.211,CONNECTED,-99,-111,2,61.528881999999996,0.0,5842.9978,3666.570674,6746.0366
142.211,CONNECTED,-102,-111,3,51.880937,0.0,6411.0161,3857.167914,6936.63384
143.213,CONNECTED,-102,-107,5,48.689170000000004,0.0,4768.9335,2664.110514,5743.57644
144.214,CONNECTED,-100,-109,6,52.252701,0.0,5435.5941,2711.542674,5791.0086
145.215,CONNECTED,-98,-111,2,51.161758,0.0,5029.6572,2531.405874,5610.8718
146.216,CONNECTED,-98,-111,2,50.821681,0.0,5532.0362,3007.415454,6086.88138
147.217,CONNECTED,-99,-111,5,45.311491,0.0,6190.2627,3177.627854,6257.09378
148.218,CONNECTED,-98,-107,7,37.896903,0.0,5860.9661,3536.282654,6615.7485799999995
160.233,CONNECTED,-97,-111,3,40.440757,0.0,5419.4593,2760.988074,5840.454
170.249,CONNECTED,-97,-112,-4,43.512767,0.0,5353.4768,2886.741134,5966.20706
171.249,CONNECTED,-97,-112,3,45.869602,0.0,5955.5216,3333.3474739999997,6412.8134
172.25,CONNECTED,-97,-109,4,248.406937,0.0,6462.7591,4748.730594,7828.19652
173.251,CONNECTED,-97,-105,7,205.68178500000002,0.0,7286.5128,4583.374374,7662.8403
174.251,CONNECTED,-98,-107,6,204.368653,0.0,7143.0107,4638.526054,7717.99198
195.278,CONNECTED,-95,-104,9,258.830207,0.0,7180.029,4459.366274,7538.8322
196.278,CONNECTED,-96,-108,6,59.704729,0.0,5942.0802,3319.704374,6399.1703
197.281,CONNECTED,-96,-108,6,153.919288,0.0,6494.7888,4608.1935539999995,7687.659479999999
198.282,CONNECTED,-96,-106,7,198.126041,0.0,7528.7574,4784.4273539999995,7863.893279999999
199.284,CONNECTED,-96,-98,14,245.680966,0.0,7009.3668,5044.099774,8123.5657
200.285,CONNECTED,-96,-98,14,144.829391,0.008744,6845.7384,4253.9898140000005,7333.45574
201.285,CONNECTED,-96,-104,8,75.824967,0.0,6502.1928,3799.1515340000005,6878.6174599999995
202.288,CONNECTED,-95,-96,15,171.546358,0.0,6758.001,4960.075234,8039.54116
203.288,CONNECTED,-95,-96,14,309.22963599999997,0.0,7536.1614,5199.153474000001,8278.6194
204.291,CONNECTED,-95,-99,13,203.99715,0.0,7407.702,4916.514014,7995.97994
205.292,CONNECTED,-94,-103,10,204.208992,0.0,7880.0772,4802.841614,7882.307540000001
206.292,CONNECTED,-94,-103,11,148.80155,0.0,7087.1088,4481.437554,7560.90348
207.292,CONNECTED,-95,-107,7,81.504212,0.0,7133.3838,4128.602854,7208.06878
208.293,CONNECTED,-95,-107,6,50.892163000000004,0.0,6064.9866,3568.6718539999997,6648.13778
209.294,CONNECTED,-94,-104,11,330.23117,0.0,7393.6344,4867.491834,7946.957759999999
210.296,CONNECTED,-94,-104,10,206.623868,0.0,7128.9414,4297.091114,7376.557040000001
211.296,CONNECTED,-94,-107,6,152.957333,0.0,6808.7184,3967.760674,7047.2266
212.296,CONNECTED,-95,-103,9,139.53683999999998,0.0,5956.1478,3691.3083939999997,6770.77432
213.297,CONNECTED,-95,-103,9,98.932727,0.0,6146.8008,3603.689994,6683.15592
214.3,CONNECTED,-95,-103,9,112.73525,0.0,6380.0268,3828.5558140000003,6908.021740000001
215.301,CONNECTED,-95,-101,11,95.911907,0.0,6357.0744,3804.5535340000006,6884.0194599999995
216.305,CONNECTED,-95,-98,14,130.14754299999998,0.0,6996.0396,4001.8613939999996,7081.32732
217.305,CONNECTED,-93,-98,13,74.92215999999999,0.0,5709.2244,3555.617014,6635.08294
218.307,CONNECTED,-93,-101,12,300.758781,0.0,7366.2396,4947.625534000001,8027.09146
219.31,CONNECTED,-93,-97,14,219.923046,0.0,6815.0118,4718.101514,7797.567440000001
220.312,CONNECTED,-94,-97,14,204.417793,0.0,7208.5344,4832.343314,7911.8092400000005
221.314,CONNECTED,-95,-97,14,202.327383,0.0,7373.2734,4871.148593999999,7950.61452
222.316,CONNECTED,-95,-93,17,206.52393700000002,0.0,7637.5962,5021.463054,8100.92898
223.317,CONNECTED,-96,-97,15,203.580003,0.0,7149.2333,4926.217254,8005.68318
224.317,CONNECTED,-96,-92,17,203.54720700000001,0.0,7001.2495,4884.3705740000005,7963.8365
225.318,CONNECTED,-96,-92,17,200.286558,0.0,7046.329,4901.6337140000005,7981.09964
226.32,CONNECTED,-96,-94,16,202.097365,0.0,7340.995,5021.871774,8101.3377
227.32,CONNECTED,-96,-99,13,184.075805,0.0,7250.836,5029.089834,8108.555759999999
228.323,CONNECTED,-95,-93,17,180.532171,0.0,7327.801,4857.825014,7937.290940000001
229.324,CONNECTED,-94,-88,18,253.433394,0.0,6253.223,4762.458974,7841.9249
230.326,CONNECTED,-95,-88,19,203.895126,0.0,7822.576,4747.760814,7827.226740000001
231.326,CONNECTED,-95,-88,19,89.507829,0.0,6908.525,4329.5649539999995,7409.030879999999
232.326,CONNECTED,-96,-88,18,218.39494,0.0,6435.3735,4539.570194,7619.036120000001
233.326,CONNECTED,-96,-91,17,298.692579,0.0,7519.4805,5206.917374000001,8286.3833
234.326,CONNECTED,-94,-89,18,205.03403500000002,0.0,7528.2765,5412.349774,8491.8157
235.327,CONNECTED,-94,-89,15,202.939998,0.0018399999999999998,7252.302,4856.340894,7935.806820000001
236.329,CONNECTED,-95,-89,17,203.807715,0.009728,7249.37,5047.541254,8127.00718
237.329,CONNECTED,-95,-87,19,204.932022,0.0,7201.3585,4877.198174,7956.6641
238.331,CONNECTED,-95,-82,19,202.750956,0.0,7354.922,4928.455014,8007.920940000001
239.334,CONNECTED,-95,-82,19,204.08543500000002,0.0,7461.94,4696.340614,7775.8065400000005
240.334,CONNECTED,-95,-88,19,205.589208,0.0,7163.2425,5369.033934,8448.49986
241.338,CONNECTED,-97,-82,20,203.456779,0.0,7278.3235,4957.911734,8037.377659999999
242.341,CONNECTED,-97,-79,20,149.032585,0.0,6359.508,4166.131294,7245.597220000001
243.343,CONNECTED,-96,-73,19,258.948379,0.0,7069.052,4790.386934,7869.852859999999
244.344,CONNECTED,-96,-73,19,195.399925,0.0,7603.0425,4364.1470340000005,7443.6129599999995
245.345,CONNECTED,-102,-76,17,211.732867,0.0,7588.3825,4831.995874,7911.4618
246.348,CONNECTED,-102,-76,19,84.150065,0.0,6488.516,4467.917074,7547.383
247.35,CONNECTED,-101,-76,18,309.31859199999997,0.0,8351.802,5506.264134,8585.73006
248.353,CONNECTED,-101,-76,20,210.053785,0.0,6887.6345,4941.946354,8021.41228
249.355,CONNECTED,-101,-76,17,204.054503,0.0,7635.661,4814.1283539999995,7893.594279999999
250.357,CONNECTED,-95,-76,20,203.550768,0.0,6975.961,4922.378174,8001.8441
251.358,CONNECTED,-95,-78,18,204.927843,0.0,7418.3265,5091.339894,8170.8058200000005
252.358,CONNECTED,-95,-82,19,204.43363100000002,0.0,7572.2565,4999.867314,8079.333240000001
253.361,CONNECTED,-96,-77,19,204.366453,0.0,8032.285,5340.704094,8420.17002
254.361,CONNECTED,-94,-83,18,201.54755,0.0,7598.001,5071.3862340000005,8150.8521599999995
255.363,CONNECTED,-94,-80,19,205.734249,0.0,6949.512,4935.122334000001,8014.5882599999995
256.365,CONNECTED,-95,-80,19,204.263893,0.0,7378.168,5101.517094,8180.983020000001
257.366,CONNECTED,-95,-80,19,204.07421200000002,0.0,7277.61,5071.002174,8150.4681
258.367,CONNECTED,-95,-84,19,204.080136,0.0,7377.067,5124.565994,8204.03192
259.374,CONNECTED,-94,-82,18,203.265075,0.0,8135.656,5201.212434,8280.67836
260.375,CONNECTED,-94,-82,18,204.965918,0.0,7181.456,5091.070914,8170.536840000001
261.377,CONNECTED,-96,-78,19,193.901681,0.0,6704.723,4544.2272140000005,7623.69314
262.38,CONNECTED,-96,-76,19,213.36175,0.0,7756.545,4961.912874000001,8041.3788
263.383,CONNECTED,-93,-76,20,203.908084,0.0,7258.159,5076.824114,8156.290040000001
264.384,CONNECTED,-93,-79,20,203.917973,0.0,7642.041,4797.112394,7876.5783200000005
265.385,CONNECTED,-92,-86,18,204.488754,0.0,7573.412,5105.364034,8184.829959999999
266.386,CONNECTED,-92,-82,20,205.073852,0.0,7778.198,5073.635774,8153.1017
267.386,CONNECTED,-92,-84,18,202.60281799999998,0.0,7439.457,4821.694654,7901.16058
268.387,CONNECTED,-92,-82,18,204.394739,0.0,7113.194,4598.370194,7677.83612
269.388,CONNECTED,-92,-84,18,203.963648,0.0,6958.687,4592.972334,7672.438259999999
270.39,CONNECTED,-94,-84,19,204.63693500000002,0.0,7418.538,4790.899214,7870.365140000001
271.391,CONNECTED,-94,-84,19,203.698643,0.0,6873.543,4795.891154,7875.35708
272.394,CONNECTED,-91,-84,18,203.99582,0.0,7417.437,5056.3763340000005,8135.842259999999
273.397,CONNECTED,-91,-84,18,204.448626,0.0,6662.151,4735.335234,7814.801159999999
274.399,CONNECTED,-93,-84,18,204.88689499999998,0.0,7180.722,4734.213454,7813.67938
275.406,CONNECTED,-93,-86,18,203.023305,0.0,6998.323,4626.668454,7706.1343799999995
276.407,CONNECTED,-92,-86,19,204.658394,0.0,7578.917,4945.570794,8025.03672
277.408,CONNECTED,-92,-88,18,203.872028,0.0,7892.335,4908.2538939999995,7987.71982
278.408,CONNECTED,-92,-86,18,203.949176,0.0,7538.914,5172.1288939999995,8251.59482
279.409,CONNECTED,-92,-84,18,205.02573,0.0,6826.934,4667.707414,7747.17334
280.411,CONNECTED,-91,-84,19,203.316305,0.0,7110.625,4756.692474,7836.1584
281.413,CONNECTED,-93,-87,18,203.698325,0.0,6866.937,4524.154734000001,7603.62066
282.416,CONNECTED,-92,-87,17,204.422401,0.0,7024.013,4631.730474,7711.1964
283.416,CONNECTED,-91,-87,17,204.123245,0.0,7049.921,4895.074394,7974.54032
284.419,CONNECTED,-92,-90,17,203.939425,0.0,7299.2601,4926.321754,8005.787679999999
285.42,CONNECTED,-93,-88,18,204.509692,0.0,7662.2634,4797.072614,7876.5385400000005
286.422,CONNECTED,-93,-91,17,203.400289,0.0,7065.1944,4508.624674000001,7588.0906
287.422,CONNECTED,-93,-89,18,204.467136,0.0,6310.9827,4563.225614,7642.691540000001
288.424,CONNECTED,-90,-89,17,203.857999,0.0,6813.9126,4637.967954,7717.43388
289.426,CONNECTED,-93,-89,17,204.524039,0.0,6865.9272,4520.253694,7599.71962
290.429,CONNECTED,-89,-91,16,203.44521699999999,0.0,6830.3961,4896.072414,7975.538340000001
291.429,CONNECTED,-87,-91,17,204.34378,0.0,7095.231,4880.981474,7960.4474
292.429,CONNECTED,-85,-89,18,204.096676,0.0,7597.062,4870.761574,7950.2275
293.429,CONNECTED,-85,-92,16,205.096324,0.0,7507.6848,4897.149093999999,7976.61502
294.429,CONNECTED,-89,-92,16,202.773326,0.0,7308.0513,4933.891954,8013.35788
295.432,CONNECTED,-89,-92,17,203.885455,0.0,7233.3261,4869.179894,7948.645820000001
296.432,CONNECTED,-89,-92,16,204.062975,0.0,7685.7066,5088.627954,8168.093879999999
297.432,CONNECTED,-91,-92,16,203.612276,0.0,7122.7035,5175.547214,8255.013140000001
298.434,CONNECTED,-89,-92,16,204.186531,0.0,7516.1097,4855.115014,7934.580940000001
